server_id,window_start,window_end,avg_cpu,avg_mem,alert
server_19,22:16:10,22:16:40,61.69,62.75,
server_19,22:16:20,22:16:50,51.91,59.47,
server_19,22:16:30,22:17:00,56.75,49.06,
server_19,22:16:40,22:17:10,68.04,57.98,
server_19,22:16:50,22:17:20,66.88,56.84,
server_19,22:17:00,22:17:30,67.11,55.56,
server_19,22:17:10,22:17:40,54.65,55.91,
server_19,22:17:20,22:17:50,54.48,58.6,
server_19,22:17:30,22:18:00,43.28,62.89,
server_19,22:17:40,22:18:10,55.1,52.72,
server_19,22:17:50,22:18:20,61.95,41.42,
server_19,22:18:00,22:18:30,47.64,42.03,
server_19,22:18:10,22:18:40,51.43,38.11,
server_19,22:18:20,22:18:50,49.73,56.15,
server_19,22:18:30,22:19:00,68.07,45.91,
server_19,22:18:40,22:19:10,51.01,60.62,
server_19,22:18:50,22:19:20,45.64,48.98,
server_19,22:19:00,22:19:30,38.54,55.65,
server_19,22:19:10,22:19:40,55.59,56.73,
server_19,22:19:20,22:19:50,62.13,72.95,
server_19,22:19:30,22:20:00,62.75,84.81,
server_19,22:19:40,22:20:10,61.81,78.86,
server_19,22:19:50,22:20:20,64.93,56.86,
server_19,22:20:00,22:20:30,73.67,41.34,
server_19,22:20:10,22:20:40,74.61,43.49,
server_19,22:20:20,22:20:50,67.64,52.25,
server_19,22:20:30,22:21:00,54.35,50.78,
server_19,22:20:40,22:21:10,42.79,39.38,
server_19,22:20:50,22:21:20,37.9,43.71,
server_19,22:21:00,22:21:30,33.2,56.97,
server_19,22:21:10,22:21:40,27.94,50.34,
server_19,22:21:20,22:21:50,27.0,38.98,
server_19,22:21:30,22:22:00,42.27,40.8,
server_19,22:21:40,22:22:10,52.73,55.22,
server_19,22:21:50,22:22:20,56.78,65.23,
server_19,22:22:00,22:22:30,41.8,59.27,
server_19,22:22:10,22:22:40,33.34,64.91,
server_19,22:22:20,22:22:50,39.81,52.13,
server_19,22:22:30,22:23:00,48.6,47.71,
server_19,22:22:40,22:23:10,53.51,38.16,
server_19,22:22:50,22:23:20,63.31,48.76,
server_19,22:23:00,22:23:30,61.71,54.29,
server_19,22:23:10,22:23:40,55.34,60.96,
server_19,22:23:20,22:23:50,43.87,61.12,
server_19,22:23:30,22:24:00,43.87,51.83,
server_19,22:23:40,22:24:10,50.96,41.0,
server_19,22:23:50,22:24:20,44.66,47.51,
server_19,22:24:00,22:24:30,57.34,45.69,
server_19,22:24:10,22:24:40,52.94,56.22,
server_19,22:24:20,22:24:50,59.43,47.23,
server_19,22:24:30,22:25:00,49.58,56.53,
server_19,22:24:40,22:25:10,51.56,49.17,
server_19,22:24:50,22:25:20,51.98,54.27,
server_19,22:25:00,22:25:30,61.85,47.64,
server_19,22:25:10,22:25:40,65.46,55.23,
server_19,22:25:20,22:25:50,60.69,53.39,
server_19,22:25:30,22:26:00,48.98,61.47,
server_19,22:25:40,22:26:10,46.51,55.69,
server_19,22:25:50,22:26:20,46.32,50.91,
server_19,22:26:00,22:26:30,41.5,45.66,
server_19,22:26:10,22:26:40,53.1,57.84,
server_19,22:26:20,22:26:50,54.59,62.05,
server_19,22:26:30,22:27:00,67.43,67.68,
server_19,22:26:40,22:27:10,58.16,53.66,
server_19,22:26:50,22:27:20,57.38,56.66,
server_19,22:27:00,22:27:30,53.63,54.45,
server_19,22:27:10,22:27:40,54.75,56.36,
server_19,22:27:20,22:27:50,54.59,56.63,
server_19,22:27:30,22:28:00,50.29,50.35,
server_19,22:27:40,22:28:10,38.02,57.19,
server_19,22:27:50,22:28:20,44.48,61.12,
server_19,22:28:00,22:28:30,43.21,64.53,
server_19,22:28:10,22:28:40,54.97,66.45,
server_19,22:28:20,22:28:50,40.68,53.05,
server_19,22:28:30,22:29:00,37.38,57.2,
server_19,22:28:40,22:29:10,51.23,51.42,
server_19,22:28:50,22:29:20,57.01,50.75,
server_19,22:29:00,22:29:30,59.99,55.1,
server_19,22:29:10,22:29:40,51.25,54.3,
server_19,22:29:20,22:29:50,55.04,73.11,
server_19,22:29:30,22:30:00,55.05,66.21,
server_19,22:29:40,22:30:10,54.72,60.84,
server_19,22:29:50,22:30:20,62.54,58.48,
server_19,22:30:00,22:30:30,71.93,62.97,
server_19,22:30:10,22:30:40,62.56,64.71,
server_19,22:30:20,22:30:50,58.34,42.14,
server_19,22:30:30,22:31:00,58.93,39.82,
server_19,22:30:40,22:31:10,54.42,34.55,
server_19,22:30:50,22:31:20,51.03,60.89,
server_19,22:31:00,22:31:30,46.4,57.94,
server_19,22:31:10,22:31:40,51.12,65.35,
server_19,22:31:20,22:31:50,44.02,64.28,
server_19,22:31:30,22:32:00,37.08,68.08,
server_19,22:31:40,22:32:10,40.57,63.8,
server_19,22:31:50,22:32:20,55.02,59.65,
server_19,22:32:00,22:32:30,75.14,55.45,
server_19,22:32:10,22:32:40,66.61,67.5,
server_19,22:32:20,22:32:50,54.29,53.45,
server_19,22:32:30,22:33:00,27.24,68.18,
server_19,22:32:40,22:33:10,39.56,59.22,
server_19,22:32:50,22:33:20,42.26,60.01,
server_19,22:33:00,22:33:30,58.83,46.0,
server_19,22:33:10,22:33:40,55.28,45.39,
server_19,22:33:20,22:33:50,50.52,42.88,
server_19,22:33:30,22:34:00,43.03,47.66,
server_19,22:33:40,22:34:10,45.67,56.07,
server_19,22:33:50,22:34:20,44.96,55.36,
server_19,22:34:00,22:34:30,41.15,56.73,
server_19,22:34:10,22:34:40,40.74,53.2,
server_19,22:34:20,22:34:50,45.49,56.0,
server_19,22:34:30,22:35:00,48.29,50.61,
server_19,22:34:40,22:35:10,35.59,55.29,
server_19,22:34:50,22:35:20,34.14,55.7,
server_19,22:35:00,22:35:30,36.89,57.09,
server_19,22:35:10,22:35:40,48.31,43.93,
server_19,22:35:20,22:35:50,52.07,50.72,
server_19,22:35:30,22:36:00,46.78,41.64,
server_19,22:35:40,22:36:10,39.41,60.21,
server_19,22:35:50,22:36:20,36.73,58.29,
server_19,22:36:00,22:36:30,55.25,66.97,
server_19,22:36:10,22:36:40,57.3,51.08,
server_19,22:36:20,22:36:50,62.49,54.66,
server_19,22:36:30,22:37:00,51.93,42.4,
server_19,22:36:40,22:37:10,50.98,48.9,
server_19,22:36:50,22:37:20,48.18,38.41,
server_19,22:37:00,22:37:30,38.6,54.44,
server_19,22:37:10,22:37:40,42.09,63.05,
server_19,22:37:20,22:37:50,43.94,81.81,
server_19,22:37:30,22:38:00,65.02,75.37,
server_19,22:37:40,22:38:10,58.49,71.15,
server_19,22:37:50,22:38:20,56.06,54.79,
server_19,22:38:00,22:38:30,39.27,50.78,
server_19,22:38:10,22:38:40,54.51,35.57,
server_19,22:38:20,22:38:50,45.8,33.19,
server_19,22:38:30,22:39:00,52.67,38.27,
server_19,22:38:40,22:39:10,46.12,36.43,
server_19,22:38:50,22:39:20,56.49,40.13,
server_19,22:39:00,22:39:30,38.48,52.25,
server_19,22:39:10,22:39:40,43.91,54.81,
server_19,22:39:20,22:39:50,35.75,49.13,
server_19,22:39:30,22:40:00,48.16,34.08,
server_19,22:39:40,22:40:10,47.63,29.28,
server_19,22:39:50,22:40:20,52.04,47.05,
server_19,22:40:00,22:40:30,56.96,51.12,
server_19,22:40:10,22:40:40,54.58,63.42,
server_19,22:40:20,22:40:50,63.67,43.82,
server_19,22:40:30,22:41:00,65.92,47.62,
server_19,22:40:40,22:41:10,53.7,56.46,
server_19,22:40:50,22:41:20,42.57,65.54,
server_19,22:41:00,22:41:30,40.2,63.06,
server_19,22:41:10,22:41:40,43.93,55.66,
server_19,22:41:20,22:41:50,45.99,55.4,
server_19,22:41:30,22:42:00,41.63,50.57,
server_19,22:41:40,22:42:10,45.44,45.37,
server_19,22:41:50,22:42:20,51.71,41.78,
server_19,22:42:00,22:42:30,43.05,46.99,
server_19,22:42:10,22:42:40,40.13,42.79,
server_19,22:42:20,22:42:50,43.85,46.32,
server_19,22:42:30,22:43:00,53.13,58.12,
server_19,22:42:40,22:43:10,58.38,66.19,
server_19,22:42:50,22:43:20,50.31,81.24,
server_19,22:43:00,22:43:30,47.91,72.21,
server_19,22:43:10,22:43:40,39.86,63.34,
server_19,22:43:20,22:43:50,43.56,43.06,
server_19,22:43:30,22:44:00,40.48,33.63,
server_19,22:43:40,22:44:10,54.66,50.74,
server_19,22:43:50,22:44:20,50.4,55.83,
server_19,22:44:00,22:44:30,54.84,53.49,
server_19,22:44:10,22:44:40,43.94,42.54,
server_19,22:44:20,22:44:50,47.96,49.31,
server_19,22:44:30,22:45:00,43.68,63.11,
server_19,22:44:40,22:45:10,42.02,61.81,
server_19,22:44:50,22:45:20,46.52,49.08,
server_19,22:45:00,22:45:30,45.9,35.97,
server_19,22:45:10,22:45:40,56.92,36.55,
server_19,22:45:20,22:45:50,51.3,43.43,
server_19,22:45:30,22:46:00,64.84,44.05,
server_19,22:45:40,22:46:10,65.38,52.88,
server_19,22:45:50,22:46:20,68.44,55.98,
server_19,22:46:00,22:46:30,65.12,47.29,
server_19,22:46:10,22:46:40,53.77,45.69,
server_19,22:46:20,22:46:50,55.84,51.27,
server_19,22:46:30,22:47:00,51.02,61.21,
server_19,22:46:40,22:47:10,55.94,59.21,
server_19,22:46:50,22:47:20,48.04,52.59,
server_19,22:47:00,22:47:30,61.99,44.35,
server_19,22:47:10,22:47:40,59.07,38.34,
server_19,22:47:20,22:47:50,71.75,29.46,
server_19,22:47:30,22:48:00,54.38,40.66,
server_19,22:47:40,22:48:10,58.87,41.88,
server_19,22:47:50,22:48:20,41.17,44.63,
server_19,22:48:00,22:48:30,60.02,31.6,
server_19,22:48:10,22:48:40,51.25,39.6,
server_19,22:48:20,22:48:50,65.63,50.39,
server_19,22:48:30,22:49:00,44.87,60.34,
server_19,22:48:40,22:49:10,60.34,48.52,
server_19,22:48:50,22:49:20,58.93,45.89,
server_19,22:49:00,22:49:30,69.39,50.38,
server_19,22:49:10,22:49:40,55.48,52.37,
server_19,22:49:20,22:49:50,47.62,44.79,
server_19,22:49:30,22:50:00,45.34,47.22,
server_19,22:49:40,22:50:10,50.13,48.41,
server_19,22:49:50,22:50:20,57.6,57.14,
server_19,22:50:00,22:50:30,57.6,56.68,
server_19,22:50:10,22:50:40,53.15,66.93,
server_19,22:50:20,22:50:50,43.53,59.91,
server_19,22:50:30,22:51:00,32.63,58.55,
server_19,22:50:40,22:51:10,36.19,42.34,
server_19,22:50:50,22:51:20,52.35,57.46,
server_19,22:51:00,22:51:30,70.55,47.74,
server_19,22:51:10,22:51:40,70.72,70.94,
server_19,22:51:20,22:51:50,68.23,56.98,
server_19,22:51:30,22:52:00,64.48,57.01,
server_19,22:51:40,22:52:10,62.04,51.73,
server_19,22:51:50,22:52:20,48.18,48.44,
server_19,22:52:00,22:52:30,34.07,60.72,
server_19,22:52:10,22:52:40,41.12,59.42,
server_19,22:52:20,22:52:50,57.3,63.01,
server_19,22:52:30,22:53:00,81.17,61.12,
server_19,22:52:40,22:53:10,92.34,54.51,CPU spike suspected
server_19,22:52:50,22:53:20,96.66,59.8,CPU spike suspected
server_2,20:53:00,20:53:30,52.2,61.15,
server_2,20:53:10,20:53:40,66.87,63.19,
server_2,20:53:20,20:53:50,63.82,49.28,
server_2,20:53:30,20:54:00,66.61,44.63,
server_2,20:53:40,20:54:10,70.99,34.12,
server_2,20:53:50,20:54:20,69.61,52.16,
server_2,20:54:00,20:54:30,66.59,60.02,
server_2,20:54:10,20:54:40,49.62,61.13,
server_2,20:54:20,20:54:50,40.97,52.07,
server_2,20:54:30,20:55:00,48.06,54.23,
server_2,20:54:40,20:55:10,49.65,52.75,
server_2,20:54:50,20:55:20,52.09,50.19,
server_2,20:55:00,20:55:30,46.53,47.63,
server_2,20:55:10,20:55:40,43.9,58.74,
server_2,20:55:20,20:55:50,36.41,70.22,
server_2,20:55:30,20:56:00,31.32,69.2,
server_2,20:55:40,20:56:10,42.49,64.56,
server_2,20:55:50,20:56:20,63.86,45.27,
server_2,20:56:00,20:56:30,66.19,46.36,
server_2,20:56:10,20:56:40,61.11,44.21,
server_2,20:56:20,20:56:50,66.1,63.27,
server_2,20:56:30,20:57:00,66.3,50.1,
server_2,20:56:40,20:57:10,67.93,43.91,
server_2,20:56:50,20:57:20,59.78,34.18,
server_2,20:57:00,20:57:30,60.94,44.65,
server_2,20:57:10,20:57:40,56.83,50.75,
server_2,20:57:20,20:57:50,46.56,54.08,
server_2,20:57:30,20:58:00,36.74,51.8,
server_2,20:57:40,20:58:10,42.95,42.22,
server_2,20:57:50,20:58:20,43.54,35.05,
server_2,20:58:00,20:58:30,49.38,39.81,
server_2,20:58:10,20:58:40,51.21,55.03,
server_2,20:58:20,20:58:50,55.91,59.34,
server_2,20:58:30,20:59:00,63.54,54.8,
server_2,20:58:40,20:59:10,49.88,61.3,
server_2,20:58:50,20:59:20,47.17,60.67,
server_2,20:59:00,20:59:30,37.46,57.16,
server_2,20:59:10,20:59:40,46.26,58.77,
server_2,20:59:20,20:59:50,39.44,48.64,
server_2,20:59:30,21:00:00,36.49,57.03,
server_2,20:59:40,21:00:10,31.45,39.17,
server_2,20:59:50,21:00:20,40.67,49.45,
server_2,21:00:00,21:00:30,38.94,43.36,
server_2,21:00:10,21:00:40,42.69,44.34,
server_2,21:00:20,21:00:50,47.15,41.94,
server_2,21:00:30,21:01:00,64.91,35.15,
server_2,21:00:40,21:01:10,72.42,28.04,
server_2,21:00:50,21:01:20,66.41,30.36,
server_2,21:01:00,21:01:30,57.13,44.03,
server_2,21:01:10,21:01:40,61.96,64.75,
server_2,21:01:20,21:01:50,57.05,53.64,
server_2,21:01:30,21:02:00,64.74,46.85,
server_2,21:01:40,21:02:10,66.62,34.28,
server_2,21:01:50,21:02:20,73.32,35.68,
server_2,21:02:00,21:02:30,66.14,43.0,
server_2,21:02:10,21:02:40,53.87,44.12,
server_2,21:02:20,21:02:50,61.4,49.03,
server_2,21:02:30,21:03:00,60.21,38.99,
server_2,21:02:40,21:03:10,60.63,40.83,
server_2,21:02:50,21:03:20,62.45,53.07,
server_2,21:03:00,21:03:30,73.55,47.55,
server_2,21:03:10,21:03:40,73.64,47.35,
server_2,21:03:20,21:03:50,72.35,33.94,
server_2,21:03:30,21:04:00,62.41,48.14,
server_2,21:03:40,21:04:10,67.03,49.4,
server_2,21:03:50,21:04:20,65.17,55.39,
server_2,21:04:00,21:04:30,65.74,53.22,
server_2,21:04:10,21:04:40,59.9,48.37,
server_2,21:04:20,21:04:50,52.45,48.59,
server_2,21:04:30,21:05:00,52.7,56.46,
server_2,21:04:40,21:05:10,62.79,70.36,
server_2,21:04:50,21:05:20,66.57,72.74,
server_2,21:05:00,21:05:30,61.54,68.46,
server_2,21:05:10,21:05:40,59.23,56.25,
server_2,21:05:20,21:05:50,56.69,49.49,
server_2,21:05:30,21:06:00,55.56,47.92,
server_2,21:05:40,21:06:10,46.23,47.71,
server_2,21:05:50,21:06:20,48.46,55.51,
server_2,21:06:00,21:06:30,53.38,66.28,
server_2,21:06:10,21:06:40,58.48,67.29,
server_2,21:06:20,21:06:50,59.28,64.0,
server_2,21:06:30,21:07:00,62.12,52.87,
server_2,21:06:40,21:07:10,54.29,61.99,
server_2,21:06:50,21:07:20,42.59,54.71,
server_2,21:07:00,21:07:30,35.87,60.34,
server_2,21:07:10,21:07:40,46.17,46.48,
server_2,21:07:20,21:07:50,52.54,45.16,
server_2,21:07:30,21:08:00,50.73,37.92,
server_2,21:07:40,21:08:10,43.06,42.7,
server_2,21:07:50,21:08:20,52.68,54.01,
server_2,21:08:00,21:08:30,57.05,52.93,
server_2,21:08:10,21:08:40,57.89,55.18,
server_2,21:08:20,21:08:50,54.2,42.98,
server_2,21:08:30,21:09:00,51.58,55.27,
server_2,21:08:40,21:09:10,51.67,56.18,
server_2,21:08:50,21:09:20,50.94,66.93,
server_2,21:09:00,21:09:30,54.1,55.25,
server_2,21:09:10,21:09:40,67.82,58.1,
server_2,21:09:20,21:09:50,55.54,47.14,
server_2,21:09:30,21:10:00,57.6,53.45,
server_2,21:09:40,21:10:10,53.27,42.87,
server_2,21:09:50,21:10:20,68.71,56.31,
server_2,21:10:00,21:10:30,58.5,54.59,
server_2,21:10:10,21:10:40,45.35,56.94,
server_2,21:10:20,21:10:50,48.61,54.96,
server_2,21:10:30,21:11:00,60.81,43.41,
server_2,21:10:40,21:11:10,64.57,56.27,
server_2,21:10:50,21:11:20,59.04,56.86,
server_2,21:11:00,21:11:30,42.74,66.07,
server_2,21:11:10,21:11:40,53.5,63.22,
server_2,21:11:20,21:11:50,60.9,69.31,
server_2,21:11:30,21:12:00,79.78,77.05,
server_2,21:11:40,21:12:10,71.48,73.12,
server_2,21:11:50,21:12:20,69.68,72.0,
server_2,21:12:00,21:12:30,58.78,53.91,
server_2,21:12:10,21:12:40,61.15,59.78,
server_2,21:12:20,21:12:50,47.03,47.95,
server_2,21:12:30,21:13:00,56.23,53.71,
server_2,21:12:40,21:13:10,54.8,42.02,
server_2,21:12:50,21:13:20,57.15,39.76,
server_2,21:13:00,21:13:30,49.49,39.31,
server_2,21:13:10,21:13:40,39.58,47.32,
server_2,21:13:20,21:13:50,41.79,50.91,
server_2,21:13:30,21:14:00,45.51,54.65,
server_2,21:13:40,21:14:10,49.71,44.96,
server_2,21:13:50,21:14:20,48.36,46.02,
server_2,21:14:00,21:14:30,46.93,41.82,
server_2,21:14:10,21:14:40,49.27,47.39,
server_2,21:14:20,21:14:50,52.28,50.6,
server_2,21:14:30,21:15:00,51.81,54.91,
server_2,21:14:40,21:15:10,45.12,56.59,
server_2,21:14:50,21:15:20,57.79,65.37,
server_2,21:15:00,21:15:30,60.43,67.64,
server_2,21:15:10,21:15:40,65.63,64.97,
server_2,21:15:20,21:15:50,45.12,45.06,
server_2,21:15:30,21:16:00,46.88,35.48,
server_2,21:15:40,21:16:10,64.15,40.16,
server_2,21:15:50,21:16:20,67.86,45.99,
server_2,21:16:00,21:16:30,73.58,58.87,
server_2,21:16:10,21:16:40,62.46,62.44,
server_2,21:16:20,21:16:50,66.63,66.4,
server_2,21:16:30,21:17:00,57.7,66.96,
server_2,21:16:40,21:17:10,48.59,68.89,
server_2,21:16:50,21:17:20,42.32,62.81,
server_2,21:17:00,21:17:30,39.28,60.0,
server_2,21:17:10,21:17:40,51.09,59.5,
server_2,21:17:20,21:17:50,60.34,53.41,
server_2,21:17:30,21:18:00,65.86,40.05,
server_2,21:17:40,21:18:10,58.5,40.05,
server_2,21:17:50,21:18:20,52.9,44.02,
server_2,21:18:00,21:18:30,47.6,51.07,
server_2,21:18:10,21:18:40,53.4,40.21,
server_2,21:18:20,21:18:50,56.06,48.56,
server_2,21:18:30,21:19:00,53.7,54.04,
server_2,21:18:40,21:19:10,50.15,50.37,
server_2,21:18:50,21:19:20,60.81,49.35,
server_2,21:19:00,21:19:30,62.48,56.52,
server_2,21:19:10,21:19:40,71.42,63.38,
server_2,21:19:20,21:19:50,63.1,63.39,
server_2,21:19:30,21:20:00,79.2,66.44,
server_2,21:19:40,21:20:10,70.53,67.14,
server_2,21:19:50,21:20:20,77.72,78.92,
server_2,21:20:00,21:20:30,57.34,61.08,
server_2,21:20:10,21:20:40,62.2,55.61,
server_2,21:20:20,21:20:50,55.68,33.46,
server_2,21:20:30,21:21:00,65.62,30.89,
server_2,21:20:40,21:21:10,62.55,29.2,
server_2,21:20:50,21:21:20,53.89,37.04,
server_2,21:21:00,21:21:30,54.07,50.5,
server_2,21:21:10,21:21:40,44.83,52.92,
server_2,21:21:20,21:21:50,41.6,61.18,
server_2,21:21:30,21:22:00,30.48,60.18,
server_2,21:21:40,21:22:10,41.77,66.7,
server_2,21:21:50,21:22:20,46.62,56.28,
server_2,21:22:00,21:22:30,64.26,45.48,
server_2,21:22:10,21:22:40,67.37,35.8,
server_2,21:22:20,21:22:50,63.09,45.38,
server_2,21:22:30,21:23:00,53.39,52.25,
server_2,21:22:40,21:23:10,47.62,60.5,
server_2,21:22:50,21:23:20,55.32,53.24,
server_2,21:23:00,21:23:30,53.75,54.15,
server_2,21:23:10,21:23:40,50.71,58.22,
server_2,21:23:20,21:23:50,46.76,58.91,
server_2,21:23:30,21:24:00,57.71,67.14,
server_2,21:23:40,21:24:10,61.0,58.43,
server_2,21:23:50,21:24:20,64.58,65.94,
server_2,21:24:00,21:24:30,48.35,61.23,
server_2,21:24:10,21:24:40,46.15,64.22,
server_2,21:24:20,21:24:50,39.4,52.53,
server_2,21:24:30,21:25:00,40.5,55.72,
server_2,21:24:40,21:25:10,43.54,60.16,
server_2,21:24:50,21:25:20,59.76,55.84,
server_2,21:25:00,21:25:30,67.55,34.54,
server_2,21:25:10,21:25:40,77.75,31.97,
server_2,21:25:20,21:25:50,65.03,44.25,
server_2,21:25:30,21:26:00,59.73,55.54,
server_2,21:25:40,21:26:10,48.52,52.0,
server_2,21:25:50,21:26:20,48.91,49.2,
server_2,21:26:00,21:26:30,54.08,49.45,
server_2,21:26:10,21:26:40,63.09,46.91,
server_2,21:26:20,21:26:50,72.78,43.76,
server_2,21:26:30,21:27:00,68.66,43.23,
server_2,21:26:40,21:27:10,54.48,46.62,
server_2,21:26:50,21:27:20,34.16,52.99,
server_2,21:27:00,21:27:30,36.71,49.5,
server_2,21:27:10,21:27:40,44.81,60.14,
server_2,21:27:20,21:27:50,65.69,49.64,
server_2,21:27:30,21:28:00,74.54,60.76,
server_2,21:27:40,21:28:10,71.38,51.19,
server_2,21:27:50,21:28:20,61.66,56.48,
server_2,21:28:00,21:28:30,51.08,46.8,
server_2,21:28:10,21:28:40,51.73,35.98,
server_2,21:28:20,21:28:50,53.05,34.52,
server_2,21:28:30,21:29:00,50.04,31.97,
server_2,21:28:40,21:29:10,40.52,37.05,
server_2,21:28:50,21:29:20,34.7,39.45,
server_2,21:29:00,21:29:30,40.7,47.58,
server_2,21:29:10,21:29:40,42.95,48.62,
server_2,21:29:20,21:29:50,43.76,45.58,
server_2,21:29:30,21:30:00,46.85,40.45,
server_2,21:29:40,21:30:10,52.04,45.62,
server_2,21:29:50,21:30:20,67.97,51.44,
server_2,21:30:00,21:30:30,71.13,48.49,
server_2,21:30:10,21:30:40,74.07,41.12,
server_2,21:30:20,21:30:50,67.85,31.84,
server_2,21:30:30,21:31:00,46.52,50.41,
server_2,21:30:40,21:31:10,40.83,54.07,
server_2,21:30:50,21:31:20,43.25,67.59,
server_2,21:31:00,21:31:30,55.34,55.63,
server_2,21:31:10,21:31:40,51.28,61.77,
server_2,21:31:20,21:31:50,37.84,53.46,
server_2,21:31:30,21:32:00,41.41,55.45,
server_2,21:31:40,21:32:10,46.82,51.1,
server_2,21:31:50,21:32:20,55.34,53.83,
server_2,21:32:00,21:32:30,58.95,56.81,
server_2,21:32:10,21:32:40,61.88,70.59,
server_2,21:32:20,21:32:50,61.99,81.67,
server_2,21:32:30,21:33:00,54.13,76.56,
server_2,21:32:40,21:33:10,56.53,67.01,
server_2,21:32:50,21:33:20,52.07,51.66,
server_2,21:33:00,21:33:30,60.6,52.19,
server_2,21:33:10,21:33:40,52.48,42.6,
server_2,21:33:20,21:33:50,48.34,41.69,
server_2,21:33:30,21:34:00,47.93,38.87,
server_2,21:33:40,21:34:10,54.03,60.07,
server_2,21:33:50,21:34:20,66.2,70.28,
server_2,21:34:00,21:34:30,56.29,74.77,
server_2,21:34:10,21:34:40,53.15,61.71,
server_2,21:34:20,21:34:50,51.76,60.8,
server_2,21:34:30,21:35:00,48.69,51.06,
server_2,21:34:40,21:35:10,57.12,53.62,
server_2,21:34:50,21:35:20,48.66,43.26,
server_2,21:35:00,21:35:30,62.74,55.86,
server_2,21:35:10,21:35:40,55.74,44.74,
server_2,21:35:20,21:35:50,74.85,51.0,
server_2,21:35:30,21:36:00,56.71,48.02,
server_2,21:35:40,21:36:10,56.27,57.54,
server_2,21:35:50,21:36:20,39.4,64.22,
server_2,21:36:00,21:36:30,47.54,62.91,
server_2,21:36:10,21:36:40,56.18,54.11,
server_2,21:36:20,21:36:50,51.1,53.64,
server_2,21:36:30,21:37:00,47.54,49.25,
server_2,21:36:40,21:37:10,42.49,67.81,
server_2,21:36:50,21:37:20,47.62,60.68,
server_2,21:37:00,21:37:30,55.43,62.63,
server_2,21:37:10,21:37:40,50.54,48.71,
server_2,21:37:20,21:37:50,52.52,53.27,
server_2,21:37:30,21:38:00,48.75,55.81,
server_2,21:37:40,21:38:10,51.71,56.35,
server_2,21:37:50,21:38:20,53.84,61.56,
server_2,21:38:00,21:38:30,56.53,62.87,
server_2,21:38:10,21:38:40,63.61,61.93,
server_2,21:38:20,21:38:50,50.75,57.56,
server_2,21:38:30,21:39:00,46.4,53.19,
server_2,21:38:40,21:39:10,28.33,59.77,
server_2,21:38:50,21:39:20,45.86,49.17,
server_2,21:39:00,21:39:30,55.05,58.42,
server_2,21:39:10,21:39:40,57.56,61.75,
server_2,21:39:20,21:39:50,49.8,69.94,
server_2,21:39:30,21:40:00,36.53,57.08,
server_2,21:39:40,21:40:10,42.7,50.85,
server_2,21:39:50,21:40:20,42.93,45.5,
server_2,21:40:00,21:40:30,62.76,47.12,
server_2,21:40:10,21:40:40,61.4,44.07,
server_2,21:40:20,21:40:50,67.25,38.78,
server_2,21:40:30,21:41:00,44.66,43.03,
server_2,21:40:40,21:41:10,48.51,36.81,
server_2,21:40:50,21:41:20,42.35,43.26,
server_2,21:41:00,21:41:30,42.96,47.4,
server_2,21:41:10,21:41:40,40.74,51.55,
server_2,21:41:20,21:41:50,48.23,41.85,
server_2,21:41:30,21:42:00,47.72,40.06,
server_2,21:41:40,21:42:10,51.84,35.38,
server_2,21:41:50,21:42:20,52.14,56.9,
server_2,21:42:00,21:42:30,67.25,49.38,
server_2,21:42:10,21:42:40,66.05,72.0,
server_2,21:42:20,21:42:50,47.91,66.18,
server_2,21:42:30,21:43:00,44.0,74.67,
server_2,21:42:40,21:43:10,51.3,65.01,
server_2,21:42:50,21:43:20,59.34,60.37,
server_2,21:43:00,21:43:30,64.69,54.24,
server_2,21:43:10,21:43:40,53.18,46.75,
server_2,21:43:20,21:43:50,56.78,32.27,
server_2,21:43:30,21:44:00,54.49,39.38,
server_2,21:43:40,21:44:10,64.48,43.0,
server_2,21:43:50,21:44:20,65.19,61.68,
server_2,21:44:00,21:44:30,61.63,58.9,
server_2,21:44:10,21:44:40,56.46,58.77,
server_2,21:44:20,21:44:50,68.53,55.14,
server_2,21:44:30,21:45:00,62.01,58.6,
server_2,21:44:40,21:45:10,63.15,57.88,
server_2,21:44:50,21:45:20,46.23,54.84,
server_2,21:45:00,21:45:30,41.81,46.33,
server_2,21:45:10,21:45:40,32.72,43.34,
server_2,21:45:20,21:45:50,28.62,34.38,
server_2,21:45:30,21:46:00,37.55,32.98,
server_2,21:45:40,21:46:10,45.26,34.4,
server_2,21:45:50,21:46:20,61.66,43.15,
server_2,21:46:00,21:46:30,59.45,48.67,
server_2,21:46:10,21:46:40,56.08,46.32,
server_2,21:46:20,21:46:50,55.69,43.61,
server_2,21:46:30,21:47:00,65.08,52.21,
server_2,21:46:40,21:47:10,58.51,51.27,
server_2,21:46:50,21:47:20,46.0,53.79,
server_2,21:47:00,21:47:30,32.54,36.36,
server_2,21:47:10,21:47:40,44.02,39.72,
server_2,21:47:20,21:47:50,45.55,41.3,
server_2,21:47:30,21:48:00,49.34,47.5,
server_2,21:47:40,21:48:10,42.22,47.64,
server_2,21:47:50,21:48:20,52.38,40.41,
server_2,21:48:00,21:48:30,53.44,39.3,
server_2,21:48:10,21:48:40,50.63,42.71,
server_2,21:48:20,21:48:50,50.32,58.59,
server_2,21:48:30,21:49:00,50.2,60.6,
server_2,21:48:40,21:49:10,55.17,59.31,
server_2,21:48:50,21:49:20,49.54,49.28,
server_2,21:49:00,21:49:30,52.14,47.01,
