server_id,window_start,window_end,max_net_in,max_disk_io,alert
server_2,22:48:00,22:48:30,12673.12,9263.52,Network flood + Disk thrash suspected
server_2,22:48:10,22:48:40,939.04,9263.52,Disk thrash suspected
server_2,22:48:20,22:48:50,15136.94,9263.52,Network flood + Disk thrash suspected
server_2,22:48:30,22:49:00,15136.94,734.45,Possible DDoS
server_2,22:48:40,22:49:10,15136.94,734.45,Possible DDoS
server_2,22:48:50,22:49:20,3193.16,734.45,
server_2,22:49:00,22:49:30,3676.97,1444.06,Possible DDoS
server_2,22:49:10,22:49:40,14779.45,1444.06,Possible DDoS
server_2,22:49:20,22:49:50,14779.45,1444.06,Possible DDoS
server_2,22:49:30,22:50:00,14779.45,953.65,Possible DDoS
server_2,22:49:40,22:50:10,11714.81,953.65,Possible DDoS
server_2,22:49:50,22:50:20,11714.81,1143.0,Possible DDoS
server_2,22:50:00,22:50:30,4861.68,1398.94,Possible DDoS
server_2,22:50:10,22:50:40,16789.36,1398.94,Possible DDoS
server_2,22:50:20,22:50:50,16789.36,1398.94,Possible DDoS
server_2,22:50:30,22:51:00,16789.36,100.79,Possible DDoS
server_2,22:50:40,22:51:10,914.44,6381.55,Disk thrash suspected
server_2,22:50:50,22:51:20,680.72,6381.55,Disk thrash suspected
server_2,22:51:00,22:51:30,954.65,6381.55,Disk thrash suspected
server_2,22:51:10,22:51:40,954.65,172.82,
server_2,22:51:20,22:51:50,958.9,172.82,
server_2,22:51:30,22:52:00,958.9,8429.17,Disk thrash suspected
server_2,22:51:40,22:52:10,8104.72,8429.17,Network flood + Disk thrash suspected
server_2,22:51:50,22:52:20,8104.72,8429.17,Network flood + Disk thrash suspected
server_2,22:52:00,22:52:30,8104.72,4157.82,Network flood + Disk thrash suspected
server_2,22:52:10,22:52:40,2452.64,4157.82,Disk thrash suspected
server_2,22:52:20,22:52:50,2452.64,1014.5,
server_2,22:52:30,22:53:00,890.1,156.15,
server_2,22:52:40,22:53:10,863.13,129.42,
server_2,22:52:50,22:53:20,649.61,46.16,
server_20,20:53:00,20:53:30,889.84,7054.87,Disk thrash suspected
server_20,20:53:10,20:53:40,14198.87,966.61,Possible DDoS
server_20,20:53:20,20:53:50,14198.87,966.61,Possible DDoS
server_20,20:53:30,20:54:00,14198.87,966.61,Possible DDoS
server_20,20:53:40,20:54:10,13441.59,127.29,Possible DDoS
server_20,20:53:50,20:54:20,853.87,116.55,
server_20,20:54:00,20:54:30,604.0,116.29,
server_20,20:54:10,20:54:40,708.07,5356.31,Disk thrash suspected
server_20,20:54:20,20:54:50,708.07,5356.31,Disk thrash suspected
server_20,20:54:30,20:55:00,3125.83,5356.31,Disk thrash suspected
server_20,20:54:40,20:55:10,9402.27,1878.39,Possible DDoS
server_20,20:54:50,20:55:20,9402.27,1878.39,Possible DDoS
server_20,20:55:00,20:55:30,9402.27,730.12,Possible DDoS
server_20,20:55:10,20:55:40,2873.95,1686.54,
server_20,20:55:20,20:55:50,14997.14,1686.54,Possible DDoS
server_20,20:55:30,20:56:00,14997.14,1813.85,Possible DDoS
server_20,20:55:40,20:56:10,14997.14,1813.85,Possible DDoS
server_20,20:55:50,20:56:20,13255.78,1813.85,Possible DDoS
server_20,20:56:00,20:56:30,13255.78,1578.39,Possible DDoS
server_20,20:56:10,20:56:40,13255.78,7323.37,Network flood + Disk thrash suspected
server_20,20:56:20,20:56:50,9960.67,7323.37,Network flood + Disk thrash suspected
server_20,20:56:30,20:57:00,9960.67,7323.37,Network flood + Disk thrash suspected
server_20,20:56:40,20:57:10,9960.67,123.33,Possible DDoS
server_20,20:56:50,20:57:20,1025.01,121.27,
server_20,20:57:00,20:57:30,988.24,121.27,
server_20,20:57:10,20:57:40,8125.45,3383.03,Possible DDoS
server_20,20:57:20,20:57:50,8125.45,3383.03,Possible DDoS
server_20,20:57:30,20:58:00,8972.19,3383.03,Possible DDoS
server_20,20:57:40,20:58:10,8972.19,116.54,Possible DDoS
server_20,20:57:50,20:58:20,8972.19,7370.25,Network flood + Disk thrash suspected
server_20,20:58:00,20:58:30,861.83,7370.25,Disk thrash suspected
server_20,20:58:10,20:58:40,993.2,7370.25,Disk thrash suspected
server_20,20:58:20,20:58:50,993.2,191.07,
server_20,20:58:30,20:59:00,993.2,191.07,
server_20,20:58:40,20:59:10,968.46,50.98,
server_20,20:58:50,20:59:20,846.39,46.16,
server_20,20:59:00,20:59:30,3370.24,1000.25,
server_20,20:59:10,20:59:40,3370.24,1000.25,
server_20,20:59:20,20:59:50,3370.24,1000.25,
server_20,20:59:30,21:00:00,2069.6,9723.35,Disk thrash suspected
server_20,20:59:40,21:00:10,2069.6,9723.35,Disk thrash suspected
server_20,20:59:50,21:00:20,4647.36,9723.35,Network flood + Disk thrash suspected
server_20,21:00:00,21:00:30,4647.36,1049.32,Possible DDoS
server_20,21:00:10,21:00:40,4647.36,1049.32,Possible DDoS
server_20,21:00:20,21:00:50,15175.68,167.57,Possible DDoS
server_20,21:00:30,21:01:00,15175.68,116.75,Possible DDoS
server_20,21:00:40,21:01:10,15175.68,122.58,Possible DDoS
server_20,21:00:50,21:01:20,909.26,122.58,
server_20,21:01:00,21:01:30,1086.05,1156.48,
server_20,21:01:10,21:01:40,5165.71,1156.48,Possible DDoS
server_20,21:01:20,21:01:50,5165.71,1156.48,Possible DDoS
server_20,21:01:30,21:02:00,5165.71,9402.02,Network flood + Disk thrash suspected
server_20,21:01:40,21:02:10,12125.99,9402.02,Network flood + Disk thrash suspected
server_20,21:01:50,21:02:20,12125.99,9402.02,Network flood + Disk thrash suspected
server_20,21:02:00,21:02:30,12125.99,140.69,Possible DDoS
server_20,21:02:10,21:02:40,905.35,123.43,
server_20,21:02:20,21:02:50,833.61,123.43,
server_20,21:02:30,21:03:00,833.61,119.39,
server_20,21:02:40,21:03:10,833.61,44.25,
server_20,21:02:50,21:03:20,9930.47,9982.43,Network flood + Disk thrash suspected
server_20,21:03:00,21:03:30,9930.47,9982.43,Network flood + Disk thrash suspected
server_20,21:03:10,21:03:40,9930.47,9982.43,Network flood + Disk thrash suspected
server_20,21:03:20,21:03:50,933.56,4930.09,Disk thrash suspected
server_20,21:03:30,21:04:00,1581.87,4930.09,Disk thrash suspected
server_20,21:03:40,21:04:10,1581.87,1012.94,
server_20,21:03:50,21:04:20,1733.84,1012.94,
server_20,21:04:00,21:04:30,1733.84,5461.97,Disk thrash suspected
server_20,21:04:10,21:04:40,18080.29,5461.97,Network flood + Disk thrash suspected
server_20,21:04:20,21:04:50,18080.29,5461.97,Network flood + Disk thrash suspected
server_20,21:04:30,21:05:00,18080.29,4431.05,Network flood + Disk thrash suspected
server_20,21:04:40,21:05:10,2584.31,4431.05,Disk thrash suspected
server_20,21:04:50,21:05:20,2584.31,880.63,
server_20,21:05:00,21:05:30,704.42,62.12,
server_20,21:05:10,21:05:40,704.42,86.79,
server_20,21:05:20,21:05:50,16007.87,6414.85,Network flood + Disk thrash suspected
server_20,21:05:30,21:06:00,16007.87,6414.85,Network flood + Disk thrash suspected
server_20,21:05:40,21:06:10,16007.87,6414.85,Network flood + Disk thrash suspected
server_20,21:05:50,21:06:20,5138.49,133.31,Possible DDoS
server_20,21:06:00,21:06:30,14836.93,133.31,Possible DDoS
server_20,21:06:10,21:06:40,19707.37,182.64,Possible DDoS
server_20,21:06:20,21:06:50,19707.37,182.64,Possible DDoS
server_20,21:06:30,21:07:00,19707.37,182.64,Possible DDoS
server_20,21:06:40,21:07:10,989.31,55.27,
server_20,21:06:50,21:07:20,10454.94,101.35,Possible DDoS
server_20,21:07:00,21:07:30,10454.94,266.59,Possible DDoS
server_20,21:07:10,21:07:40,10454.94,266.59,Possible DDoS
server_20,21:07:20,21:07:50,962.29,3741.38,Disk thrash suspected
server_20,21:07:30,21:08:00,962.29,3741.38,Disk thrash suspected
server_20,21:07:40,21:08:10,4738.9,3741.38,Network flood + Disk thrash suspected
server_20,21:07:50,21:08:20,4738.9,1901.23,Possible DDoS
server_20,21:08:00,21:08:30,4986.7,1901.23,Possible DDoS
server_20,21:08:10,21:08:40,4986.7,1159.47,Possible DDoS
server_20,21:08:20,21:08:50,19496.51,1159.47,Possible DDoS
server_20,21:08:30,21:09:00,19496.51,1159.47,Possible DDoS
server_20,21:08:40,21:09:10,19496.51,178.59,Possible DDoS
server_20,21:08:50,21:09:20,13421.25,164.28,Possible DDoS
server_20,21:09:00,21:09:30,13421.25,164.28,Possible DDoS
server_20,21:09:10,21:09:40,13421.25,1119.77,Possible DDoS
server_20,21:09:20,21:09:50,3169.21,4084.37,Disk thrash suspected
server_20,21:09:30,21:10:00,3169.21,4084.37,Disk thrash suspected
server_20,21:09:40,21:10:10,2465.11,4084.37,Disk thrash suspected
server_20,21:09:50,21:10:20,13769.15,1516.69,Possible DDoS
server_20,21:10:00,21:10:30,13769.15,1516.69,Possible DDoS
server_20,21:10:10,21:10:40,13769.15,533.97,Possible DDoS
server_20,21:10:20,21:10:50,5643.44,533.97,Possible DDoS
server_20,21:10:30,21:11:00,933.89,100.33,
server_20,21:10:40,21:11:10,13958.51,123.7,Possible DDoS
server_20,21:10:50,21:11:20,13958.51,4235.96,Network flood + Disk thrash suspected
server_20,21:11:00,21:11:30,13958.51,4235.96,Network flood + Disk thrash suspected
server_20,21:11:10,21:11:40,7202.68,4235.96,Network flood + Disk thrash suspected
server_20,21:11:20,21:11:50,12595.29,177.11,Possible DDoS
server_20,21:11:30,21:12:00,12595.29,177.11,Possible DDoS
server_20,21:11:40,21:12:10,12595.29,771.53,Possible DDoS
server_20,21:11:50,21:12:20,4137.18,771.53,Possible DDoS
server_20,21:12:00,21:12:30,4137.18,771.53,Possible DDoS
server_20,21:12:10,21:12:40,955.23,126.52,
server_20,21:12:20,21:12:50,2762.31,1016.77,
server_20,21:12:30,21:13:00,6137.27,1016.77,Possible DDoS
server_20,21:12:40,21:13:10,13299.15,1016.77,Possible DDoS
server_20,21:12:50,21:13:20,13299.15,197.96,Possible DDoS
server_20,21:13:00,21:13:30,13299.15,121.38,Possible DDoS
server_20,21:13:10,21:13:40,11050.68,164.46,Possible DDoS
server_20,21:13:20,21:13:50,11050.68,164.46,Possible DDoS
server_20,21:13:30,21:14:00,7237.51,5524.27,Network flood + Disk thrash suspected
server_20,21:13:40,21:14:10,3068.85,5524.27,Disk thrash suspected
server_20,21:13:50,21:14:20,3068.85,5524.27,Disk thrash suspected
server_20,21:14:00,21:14:30,3068.85,941.66,
server_20,21:14:10,21:14:40,923.36,114.0,
server_20,21:14:20,21:14:50,19712.16,140.08,Possible DDoS
server_20,21:14:30,21:15:00,19712.16,140.08,Possible DDoS
server_20,21:14:40,21:15:10,19712.16,140.08,Possible DDoS
server_20,21:14:50,21:15:20,918.64,85.88,
server_20,21:15:00,21:15:30,918.64,6343.52,Disk thrash suspected
server_20,21:15:10,21:15:40,918.64,9662.55,Disk thrash suspected
server_20,21:15:20,21:15:50,10865.31,9662.55,Network flood + Disk thrash suspected
server_20,21:15:30,21:16:00,10865.31,9662.55,Network flood + Disk thrash suspected
server_20,21:15:40,21:16:10,10865.31,4397.64,Network flood + Disk thrash suspected
server_20,21:15:50,21:16:20,2589.69,4397.64,Disk thrash suspected
server_20,21:16:00,21:16:30,2589.69,4397.64,Disk thrash suspected
server_20,21:16:10,21:16:40,2589.69,630.92,
server_20,21:16:20,21:16:50,996.07,123.91,
server_20,21:16:30,21:17:00,996.07,98.95,
server_20,21:16:40,21:17:10,996.07,90.61,
server_20,21:16:50,21:17:20,935.03,6691.02,Disk thrash suspected
server_20,21:17:00,21:17:30,536.45,6691.02,Disk thrash suspected
server_20,21:17:10,21:17:40,890.73,9366.03,Disk thrash suspected
server_20,21:17:20,21:17:50,978.86,9366.03,Disk thrash suspected
server_20,21:17:30,21:18:00,3956.57,9366.03,Network flood + Disk thrash suspected
server_20,21:17:40,21:18:10,3956.57,6111.77,Network flood + Disk thrash suspected
server_20,21:17:50,21:18:20,3956.57,6111.77,Network flood + Disk thrash suspected
server_20,21:18:00,21:18:30,4121.86,6111.77,Network flood + Disk thrash suspected
server_20,21:18:10,21:18:40,4121.86,1667.56,Possible DDoS
server_20,21:18:20,21:18:50,4121.86,9969.66,Network flood + Disk thrash suspected
server_20,21:18:30,21:19:00,6700.83,9969.66,Network flood + Disk thrash suspected
server_20,21:18:40,21:19:10,6700.83,9969.66,Network flood + Disk thrash suspected
server_20,21:18:50,21:19:20,6700.83,111.33,Possible DDoS
server_20,21:19:00,21:19:30,908.33,86.9,
server_20,21:19:10,21:19:40,998.36,135.73,
server_20,21:19:20,21:19:50,998.36,7639.19,Disk thrash suspected
server_20,21:19:30,21:20:00,9342.91,7728.53,Network flood + Disk thrash suspected
server_20,21:19:40,21:20:10,14768.83,7728.53,Network flood + Disk thrash suspected
server_20,21:19:50,21:20:20,14768.83,7728.53,Network flood + Disk thrash suspected
server_20,21:20:00,21:20:30,14768.83,1680.5,Possible DDoS
server_20,21:20:10,21:20:40,4518.54,1680.5,Possible DDoS
server_20,21:20:20,21:20:50,4518.54,8827.75,Network flood + Disk thrash suspected
server_20,21:20:30,21:21:00,737.55,8827.75,Disk thrash suspected
server_20,21:20:40,21:21:10,2972.03,8827.75,Disk thrash suspected
server_20,21:20:50,21:21:20,2972.03,1189.81,
server_20,21:21:00,21:21:30,2972.03,1189.81,
server_20,21:21:10,21:21:40,908.75,4977.29,Disk thrash suspected
server_20,21:21:20,21:21:50,9457.32,4977.29,Network flood + Disk thrash suspected
server_20,21:21:30,21:22:00,9781.75,4977.29,Network flood + Disk thrash suspected
server_20,21:21:40,21:22:10,9781.75,197.83,Possible DDoS
server_20,21:21:50,21:22:20,9781.75,4898.22,Network flood + Disk thrash suspected
server_20,21:22:00,21:22:30,936.47,4898.22,Disk thrash suspected
server_20,21:22:10,21:22:40,879.34,7646.52,Disk thrash suspected
server_20,21:22:20,21:22:50,879.34,7646.52,Disk thrash suspected
server_20,21:22:30,21:23:00,18526.81,7646.52,Network flood + Disk thrash suspected
server_20,21:22:40,21:23:10,18526.81,3450.55,Network flood + Disk thrash suspected
server_20,21:22:50,21:23:20,18526.81,235.38,Possible DDoS
server_20,21:23:00,21:23:30,10133.41,199.75,Possible DDoS
server_20,21:23:10,21:23:40,8850.92,140.11,Possible DDoS
server_20,21:23:20,21:23:50,13316.46,8381.34,Network flood + Disk thrash suspected
server_20,21:23:30,21:24:00,13316.46,8381.34,Network flood + Disk thrash suspected
server_20,21:23:40,21:24:10,13316.46,8381.34,Network flood + Disk thrash suspected
server_20,21:23:50,21:24:20,4751.34,1062.19,Possible DDoS
server_20,21:24:00,21:24:30,4116.62,9901.95,Network flood + Disk thrash suspected
server_20,21:24:10,21:24:40,4258.61,9901.95,Network flood + Disk thrash suspected
server_20,21:24:20,21:24:50,4258.61,9901.95,Network flood + Disk thrash suspected
server_20,21:24:30,21:25:00,4258.61,6410.78,Network flood + Disk thrash suspected
server_20,21:24:40,21:25:10,18381.55,6410.78,Network flood + Disk thrash suspected
server_20,21:24:50,21:25:20,18381.55,6410.78,Network flood + Disk thrash suspected
server_20,21:25:00,21:25:30,18381.55,1943.78,Possible DDoS
server_20,21:25:10,21:25:40,11771.03,5992.87,Network flood + Disk thrash suspected
server_20,21:25:20,21:25:50,11771.03,5992.87,Network flood + Disk thrash suspected
server_20,21:25:30,21:26:00,960.95,5992.87,Disk thrash suspected
server_20,21:25:40,21:26:10,960.95,3539.51,Disk thrash suspected
server_20,21:25:50,21:26:20,960.95,3539.51,Disk thrash suspected
server_20,21:26:00,21:26:30,637.88,8977.21,Disk thrash suspected
server_20,21:26:10,21:26:40,637.88,8977.21,Disk thrash suspected
server_20,21:26:20,21:26:50,705.96,8977.21,Disk thrash suspected
server_20,21:26:30,21:27:00,705.96,68.87,
server_20,21:26:40,21:27:10,14872.22,981.43,Possible DDoS
server_20,21:26:50,21:27:20,14872.22,8993.84,Network flood + Disk thrash suspected
server_20,21:27:00,21:27:30,14872.22,8993.84,Network flood + Disk thrash suspected
server_20,21:27:10,21:27:40,879.45,8993.84,Disk thrash suspected
server_20,21:27:20,21:27:50,914.82,6514.09,Disk thrash suspected
server_20,21:27:30,21:28:00,2466.08,1511.91,
server_20,21:27:40,21:28:10,2466.08,1741.9,
server_20,21:27:50,21:28:20,2466.08,1741.9,
server_20,21:28:00,21:28:30,2556.99,1741.9,
server_20,21:28:10,21:28:40,4218.42,4852.37,Network flood + Disk thrash suspected
server_20,21:28:20,21:28:50,4218.42,4852.37,Network flood + Disk thrash suspected
server_20,21:28:30,21:29:00,9618.36,4852.37,Network flood + Disk thrash suspected
server_20,21:28:40,21:29:10,9618.36,9415.95,Network flood + Disk thrash suspected
server_20,21:28:50,21:29:20,9618.36,9415.95,Network flood + Disk thrash suspected
server_20,21:29:00,21:29:30,3154.28,9415.95,Disk thrash suspected
server_20,21:29:10,21:29:40,3154.28,1854.42,
server_20,21:29:20,21:29:50,857.97,143.84,
server_20,21:29:30,21:30:00,3090.39,716.29,
server_20,21:29:40,21:30:10,5401.18,716.29,Possible DDoS
server_20,21:29:50,21:30:20,5401.18,791.9,Possible DDoS
server_20,21:30:00,21:30:30,16378.5,1373.83,Possible DDoS
server_20,21:30:10,21:30:40,16378.5,1373.83,Possible DDoS
server_20,21:30:20,21:30:50,16378.5,1373.83,Possible DDoS
server_20,21:30:30,21:31:00,918.17,160.63,
server_20,21:30:40,21:31:10,918.17,147.72,
server_20,21:30:50,21:31:20,512.56,128.96,
server_20,21:31:00,21:31:30,512.56,6607.89,Disk thrash suspected
server_20,21:31:10,21:31:40,923.48,6607.89,Disk thrash suspected
server_20,21:31:20,21:31:50,923.48,7679.85,Disk thrash suspected
server_20,21:31:30,21:32:00,946.04,7679.85,Disk thrash suspected
server_20,21:31:40,21:32:10,3214.81,7679.85,Disk thrash suspected
server_20,21:31:50,21:32:20,3214.81,1121.12,
server_20,21:32:00,21:32:30,15055.32,8744.34,Network flood + Disk thrash suspected
server_20,21:32:10,21:32:40,15055.32,8744.34,Network flood + Disk thrash suspected
server_20,21:32:20,21:32:50,15055.32,8744.34,Network flood + Disk thrash suspected
server_20,21:32:30,21:33:00,1701.79,3967.01,Disk thrash suspected
server_20,21:32:40,21:33:10,1701.79,1985.49,
server_20,21:32:50,21:33:20,13247.2,139.48,Possible DDoS
server_20,21:33:00,21:33:30,13247.2,139.48,Possible DDoS
server_20,21:33:10,21:33:40,13247.2,162.13,Possible DDoS
server_20,21:33:20,21:33:50,16727.93,177.5,Possible DDoS
server_20,21:33:30,21:34:00,16727.93,177.5,Possible DDoS
server_20,21:33:40,21:34:10,16727.93,177.5,Possible DDoS
server_20,21:33:50,21:34:20,4272.54,1176.56,Possible DDoS
server_20,21:34:00,21:34:30,17112.55,1176.56,Possible DDoS
server_20,21:34:10,21:34:40,17112.55,1176.56,Possible DDoS
server_20,21:34:20,21:34:50,17112.55,70.58,Possible DDoS
server_20,21:34:30,21:35:00,11678.28,162.87,Possible DDoS
server_20,21:34:40,21:35:10,11678.28,6608.18,Network flood + Disk thrash suspected
server_20,21:34:50,21:35:20,11678.28,6608.18,Network flood + Disk thrash suspected
server_20,21:35:00,21:35:30,4896.01,6608.18,Network flood + Disk thrash suspected
server_20,21:35:10,21:35:40,4896.01,838.59,Possible DDoS
server_20,21:35:20,21:35:50,4896.01,838.59,Possible DDoS
server_20,21:35:30,21:36:00,898.51,7729.15,Disk thrash suspected
server_20,21:35:40,21:36:10,898.51,7729.15,Disk thrash suspected
server_20,21:35:50,21:36:20,2872.2,7729.15,Disk thrash suspected
server_20,21:36:00,21:36:30,4168.45,1968.33,Possible DDoS
server_20,21:36:10,21:36:40,12861.92,1968.33,Possible DDoS
server_20,21:36:20,21:36:50,12861.92,1580.84,Possible DDoS
server_20,21:36:30,21:37:00,17441.89,173.57,Possible DDoS
server_20,21:36:40,21:37:10,17441.89,173.57,Possible DDoS
server_20,21:36:50,21:37:20,17441.89,634.35,Possible DDoS
server_20,21:37:00,21:37:30,4044.64,634.35,Possible DDoS
server_20,21:37:10,21:37:40,8666.32,5294.13,Network flood + Disk thrash suspected
server_20,21:37:20,21:37:50,14279.36,5294.13,Network flood + Disk thrash suspected
server_20,21:37:30,21:38:00,14279.36,5294.13,Network flood + Disk thrash suspected
server_20,21:37:40,21:38:10,14279.36,115.08,Possible DDoS
server_20,21:37:50,21:38:20,9470.57,9711.44,Network flood + Disk thrash suspected
server_20,21:38:00,21:38:30,7462.87,9711.44,Network flood + Disk thrash suspected
server_20,21:38:10,21:38:40,7462.87,9711.44,Network flood + Disk thrash suspected
server_20,21:38:20,21:38:50,7462.87,9555.27,Network flood + Disk thrash suspected
server_20,21:38:30,21:39:00,908.05,9555.27,Disk thrash suspected
server_20,21:38:40,21:39:10,908.05,9555.27,Disk thrash suspected
server_20,21:38:50,21:39:20,908.05,7406.56,Disk thrash suspected
server_20,21:39:00,21:39:30,4554.04,7406.56,Network flood + Disk thrash suspected
server_20,21:39:10,21:39:40,4554.04,1755.41,Possible DDoS
server_20,21:39:20,21:39:50,4554.04,1755.41,Possible DDoS
server_20,21:39:30,21:40:00,3700.6,1610.53,Possible DDoS
server_20,21:39:40,21:40:10,3700.6,6685.52,Network flood + Disk thrash suspected
server_20,21:39:50,21:40:20,2095.54,9279.31,Disk thrash suspected
server_20,21:40:00,21:40:30,2095.54,9279.31,Disk thrash suspected
server_20,21:40:10,21:40:40,18682.87,9279.31,Network flood + Disk thrash suspected
server_20,21:40:20,21:40:50,18682.87,4230.22,Network flood + Disk thrash suspected
server_20,21:40:30,21:41:00,18682.87,4230.22,Network flood + Disk thrash suspected
server_20,21:40:40,21:41:10,16362.93,1918.25,Possible DDoS
server_20,21:40:50,21:41:20,16362.93,1918.25,Possible DDoS
server_20,21:41:00,21:41:30,16362.93,3960.12,Network flood + Disk thrash suspected
server_20,21:41:10,21:41:40,520.3,9902.85,Disk thrash suspected
server_20,21:41:20,21:41:50,520.3,9902.85,Disk thrash suspected
server_20,21:41:30,21:42:00,485.75,9902.85,Disk thrash suspected
server_20,21:41:40,21:42:10,2811.2,981.94,
server_20,21:41:50,21:42:20,2811.2,981.94,
server_20,21:42:00,21:42:30,2811.2,981.94,
server_20,21:42:10,21:42:40,1032.67,80.26,
server_20,21:42:20,21:42:50,19992.37,176.47,Possible DDoS
server_20,21:42:30,21:43:00,19992.37,176.47,Possible DDoS
server_20,21:42:40,21:43:10,19992.37,176.47,Possible DDoS
server_20,21:42:50,21:43:20,4967.14,934.1,Possible DDoS
server_20,21:43:00,21:43:30,10398.14,934.1,Possible DDoS
server_20,21:43:10,21:43:40,10398.14,3544.07,Network flood + Disk thrash suspected
server_20,21:43:20,21:43:50,10398.14,3544.07,Network flood + Disk thrash suspected
server_20,21:43:30,21:44:00,6567.59,3544.07,Network flood + Disk thrash suspected
server_20,21:43:40,21:44:10,6567.59,5696.39,Network flood + Disk thrash suspected
server_20,21:43:50,21:44:20,19780.71,5696.39,Network flood + Disk thrash suspected
server_20,21:44:00,21:44:30,19780.71,5696.39,Network flood + Disk thrash suspected
server_20,21:44:10,21:44:40,19780.71,4673.77,Network flood + Disk thrash suspected
server_20,21:44:20,21:44:50,13577.46,4673.77,Network flood + Disk thrash suspected
server_20,21:44:30,21:45:00,4170.02,4673.77,Network flood + Disk thrash suspected
server_20,21:44:40,21:45:10,4170.02,637.47,Possible DDoS
server_20,21:44:50,21:45:20,4170.02,5340.95,Network flood + Disk thrash suspected
server_20,21:45:00,21:45:30,590.19,5340.95,Disk thrash suspected
server_20,21:45:10,21:45:40,880.78,5340.95,Disk thrash suspected
server_20,21:45:20,21:45:50,880.78,3057.93,
server_20,21:45:30,21:46:00,880.78,3057.93,
server_20,21:45:40,21:46:10,700.09,3057.93,
server_20,21:45:50,21:46:20,700.09,145.52,
server_20,21:46:00,21:46:30,8262.6,197.46,Possible DDoS
server_20,21:46:10,21:46:40,8262.6,197.46,Possible DDoS
server_20,21:46:20,21:46:50,8262.6,197.46,Possible DDoS
server_20,21:46:30,21:47:00,947.42,3902.71,Disk thrash suspected
server_20,21:46:40,21:47:10,6594.48,3902.71,Network flood + Disk thrash suspected
server_20,21:46:50,21:47:20,6594.48,5937.34,Network flood + Disk thrash suspected
server_20,21:47:00,21:47:30,6594.48,5937.34,Network flood + Disk thrash suspected
server_20,21:47:10,21:47:40,601.72,9279.49,Disk thrash suspected
server_20,21:47:20,21:47:50,515.48,9279.49,Disk thrash suspected
server_20,21:47:30,21:48:00,768.33,9279.49,Disk thrash suspected
server_20,21:47:40,21:48:10,768.33,6457.6,Disk thrash suspected
server_20,21:47:50,21:48:20,1072.31,6457.6,Disk thrash suspected
server_20,21:48:00,21:48:30,1072.31,170.99,
server_20,21:48:10,21:48:40,1072.31,5774.58,Disk thrash suspected
server_20,21:48:20,21:48:50,3797.97,5774.58,Network flood + Disk thrash suspected
server_20,21:48:30,21:49:00,15341.6,5774.58,Network flood + Disk thrash suspected
server_20,21:48:40,21:49:10,15341.6,1348.3,Possible DDoS
server_20,21:48:50,21:49:20,15341.6,4304.33,Network flood + Disk thrash suspected
server_20,21:49:00,21:49:30,2484.39,4304.33,Disk thrash suspected
server_20,21:49:10,21:49:40,2316.65,4304.33,Disk thrash suspected
server_20,21:49:20,21:49:50,916.39,7137.99,Disk thrash suspected
server_20,21:49:30,21:50:00,577.06,7137.99,Disk thrash suspected
server_20,21:49:40,21:50:10,10734.67,7137.99,Network flood + Disk thrash suspected
server_20,21:49:50,21:50:20,10734.67,5679.8,Network flood + Disk thrash suspected
server_20,21:50:00,21:50:30,10734.67,5679.8,Network flood + Disk thrash suspected
server_20,21:50:10,21:50:40,952.39,5679.8,Disk thrash suspected
server_20,21:50:20,21:50:50,841.85,5230.6,Disk thrash suspected
server_20,21:50:30,21:51:00,1744.93,5230.6,Disk thrash suspected
server_20,21:50:40,21:51:10,1744.93,5230.6,Disk thrash suspected
server_20,21:50:50,21:51:20,19847.49,1220.33,Possible DDoS
server_20,21:51:00,21:51:30,19847.49,1248.74,Possible DDoS
server_20,21:51:10,21:51:40,19847.49,9186.08,Network flood + Disk thrash suspected
server_20,21:51:20,21:51:50,1752.75,9186.08,Disk thrash suspected
server_20,21:51:30,21:52:00,645.34,9186.08,Disk thrash suspected
server_20,21:51:40,21:52:10,15833.87,9094.87,Network flood + Disk thrash suspected
server_20,21:51:50,21:52:20,15833.87,192.86,Possible DDoS
server_20,21:52:00,21:52:30,15833.87,6274.4,Network flood + Disk thrash suspected
server_20,21:52:10,21:52:40,13727.85,6274.4,Network flood + Disk thrash suspected
server_20,21:52:20,21:52:50,958.97,6274.4,Disk thrash suspected
server_20,21:52:30,21:53:00,2118.64,825.97,
server_20,21:52:40,21:53:10,2118.64,1829.78,
server_20,21:52:50,21:53:20,2118.64,1829.78,
server_20,21:53:00,21:53:30,1147.34,1829.78,
server_20,21:53:10,21:53:40,931.24,79.43,
server_20,21:53:20,21:53:50,2770.1,725.07,
server_20,21:53:30,21:54:00,2770.1,4159.34,Disk thrash suspected
server_20,21:53:40,21:54:10,16369.07,4159.34,Network flood + Disk thrash suspected
server_20,21:53:50,21:54:20,16369.07,4159.34,Network flood + Disk thrash suspected
server_20,21:54:00,21:54:30,16369.07,185.08,Possible DDoS
server_20,21:54:10,21:54:40,874.78,105.78,
server_20,21:54:20,21:54:50,17947.44,148.61,Possible DDoS
server_20,21:54:30,21:55:00,17947.44,148.61,Possible DDoS
server_20,21:54:40,21:55:10,17947.44,148.61,Possible DDoS
server_20,21:54:50,21:55:20,982.78,108.93,
server_20,21:55:00,21:55:30,3479.78,1321.75,
server_20,21:55:10,21:55:40,3479.78,6845.27,Disk thrash suspected
server_20,21:55:20,21:55:50,3479.78,6845.27,Disk thrash suspected
