ts,server_id,net_in,net_out
22:06:15,server_8,348.21,423.98
22:06:15,server_5,181.02,100.13
22:06:20,server_11,188.66,196.33
22:06:20,server_19,684.82,607.24
22:06:20,server_18,461.24,399.64
22:06:20,server_17,3376.96,3293.24
22:06:20,server_16,3391.65,3526.07
22:06:20,server_15,175.84,187.23
22:06:20,server_14,3122.14,3510.74
22:06:20,server_13,533.83,690.38
22:06:20,server_12,6652.55,6099.35
22:06:20,server_20,34.03,41.56
22:06:20,server_10,191.79,255.43
22:06:20,server_8,961.3,1267.17
22:06:20,server_7,846.07,1109.24
22:06:20,server_6,777.52,676.13
22:06:20,server_5,464.43,479.27
22:06:20,server_4,14046.52,11893.54
22:06:20,server_3,287.77,161.95
22:06:20,server_2,401.92,460.65
22:06:20,server_1,303.47,211.04
22:06:20,server_9,357.86,502.32
22:06:25,server_13,843.61,945.24
22:06:25,server_14,930.54,951.1
22:06:25,server_15,926.17,554.69
22:06:25,server_12,453.94,243.15
22:06:25,server_17,519.98,639.6
22:06:25,server_18,895.45,586.13
22:06:25,server_19,1183.02,1094.56
22:06:25,server_16,602.67,702.52
22:06:25,server_11,119.13,93.87
22:06:25,server_20,60.17,74.01
22:06:25,server_9,567.0,772.89
22:06:25,server_1,282.43,227.36
22:06:25,server_2,80.27,48.21
22:06:25,server_3,357.36,320.04
22:06:25,server_4,1019.0,848.69
22:06:25,server_10,459.22,249.63
22:06:25,server_6,1056.32,957.45
22:06:25,server_7,659.93,723.3
22:06:25,server_8,30.52,35.01
22:06:25,server_5,341.9,505.36
22:06:30,server_19,307.83,435.81
22:06:30,server_18,929.63,701.76
22:06:30,server_17,835.19,1086.91
22:06:30,server_16,4771.95,4500.49
22:06:30,server_15,533.65,761.33
22:06:30,server_14,4811.84,4114.99
22:06:30,server_13,524.43,688.68
22:06:30,server_12,7101.6,7510.88
22:06:30,server_11,592.84,433.16
22:06:30,server_20,17273.23,14525.66
22:06:30,server_9,1598.47,1496.43
22:06:30,server_1,515.33,652.84
22:06:30,server_2,5834.84,4853.34
22:06:30,server_3,3797.91,4188.69
22:06:30,server_4,8390.6,9076.94
22:06:30,server_10,986.88,1066.37
22:06:30,server_6,62.83,75.02
22:06:30,server_7,347.54,189.06
22:06:30,server_8,12049.04,10848.04
22:06:30,server_5,76.77,50.71
22:06:35,server_11,616.38,684.23
22:06:35,server_19,452.38,629.73
22:06:35,server_18,442.5,483.28
22:06:35,server_17,132.37,132.34
22:06:35,server_16,23.12,14.4
22:06:35,server_15,451.93,597.25
22:06:35,server_14,44.16,65.57
22:06:35,server_13,514.65,535.48
22:06:35,server_12,1018.6,778.48
22:06:35,server_20,619.73,845.43
22:06:35,server_10,1357.79,1533.69
22:06:35,server_8,1702.17,1693.45
22:06:35,server_9,16758.27,19587.86
22:06:35,server_1,13074.08,15141.42
22:06:35,server_2,268.6,399.82
22:06:35,server_3,9.68,9.91
22:06:35,server_5,390.76,501.5
22:06:35,server_6,1009.93,669.97
22:06:35,server_7,524.78,547.55
22:06:35,server_4,123.82,126.66
22:06:40,server_20,155.41,111.19
22:06:40,server_11,856.2,699.45
22:06:40,server_18,161.29,82.73
22:06:40,server_17,634.62,589.68
22:06:40,server_16,674.88,474.91
22:06:40,server_15,303.79,185.8
22:06:40,server_14,324.81,487.06
22:06:40,server_13,14350.14,17008.32
22:06:40,server_12,875.89,579.45
22:06:40,server_19,214.06,182.76
22:06:40,server_10,508.59,759.73
22:06:40,server_8,172.2,197.38
22:06:40,server_1,917.9,1113.0
22:06:40,server_2,94.58,139.33
22:06:40,server_3,191.52,249.19
22:06:40,server_9,973.76,808.82
22:06:40,server_5,326.08,270.22
22:06:40,server_6,516.02,726.73
22:06:40,server_7,2.13,2.86
22:06:40,server_4,304.67,420.45
22:06:45,server_12,288.11,204.6
22:06:45,server_19,2128.28,1965.61
22:06:45,server_18,523.39,455.79
22:06:45,server_17,126.58,175.98
22:06:45,server_16,1446.13,1438.05
22:06:45,server_15,413.64,596.09
22:06:45,server_14,938.61,1040.42
22:06:45,server_13,586.36,391.84
22:06:45,server_11,907.45,737.44
22:06:45,server_20,389.58,445.44
22:06:45,server_9,1100.49,1480.05
22:06:45,server_1,183.09,210.57
22:06:45,server_2,808.14,839.95
22:06:45,server_3,1060.74,1065.32
22:06:45,server_4,971.5,1019.24
22:06:45,server_10,329.52,166.44
22:06:45,server_6,96.03,88.67
22:06:45,server_7,7542.28,9046.88
22:06:45,server_8,181.71,179.16
22:06:45,server_5,1455.34,1510.15
22:06:50,server_11,6.54,3.36
22:06:50,server_19,15941.98,14115.25
22:06:50,server_18,147.17,135.22
22:06:50,server_17,386.5,223.16
22:06:50,server_16,901.27,944.68
22:06:50,server_15,10518.65,9088.61
22:06:50,server_14,216.73,314.55
22:06:50,server_13,3755.92,3543.61
22:06:50,server_12,949.11,993.34
22:06:50,server_20,257.36,187.85
22:06:50,server_10,777.97,504.1
22:06:50,server_8,245.56,325.45
22:06:50,server_7,0.0,0.0
22:06:50,server_6,402.62,484.29
22:06:50,server_5,4129.88,3330.77
22:06:50,server_4,75.1,111.72
22:06:50,server_3,967.86,1311.59
22:06:50,server_2,495.33,712.81
22:06:50,server_1,443.47,585.43
22:06:50,server_9,19504.73,20785.78
22:06:55,server_13,2209.14,2064.93
22:06:55,server_14,5474.2,6220.35
22:06:55,server_15,294.89,150.0
22:06:55,server_12,930.0,992.42
22:06:55,server_20,1347.44,1484.02
22:06:55,server_18,14.95,11.9
22:06:55,server_19,30.02,36.95
22:06:55,server_16,135.92,80.96
22:06:55,server_11,4551.53,3893.89
22:06:55,server_17,161.74,225.27
22:06:55,server_9,337.1,261.15
22:06:55,server_1,893.7,812.63
22:06:55,server_2,245.11,282.25
22:06:55,server_3,349.06,451.06
22:06:55,server_4,4798.35,5206.16
22:06:55,server_10,0.36,0.48
22:06:55,server_6,163.48,190.28
22:06:55,server_7,262.54,213.88
22:06:55,server_8,38.44,53.87
22:06:55,server_5,4094.75,4880.7
22:07:00,server_12,911.52,976.06
22:07:00,server_19,418.07,257.54
22:07:00,server_18,16137.17,17760.14
22:07:00,server_17,362.09,495.18
22:07:00,server_16,13245.23,15077.12
22:07:00,server_15,241.23,219.2
22:07:00,server_14,461.81,392.87
22:07:00,server_13,381.63,264.54
22:07:00,server_11,0.0,0.0
22:07:00,server_20,428.24,325.52
22:07:00,server_9,171.4,106.9
22:07:00,server_1,242.52,268.6
22:07:00,server_2,154.01,139.1
22:07:00,server_3,19016.51,16555.71
22:07:00,server_4,323.89,432.38
22:07:00,server_10,820.07,1104.06
22:07:00,server_6,508.07,332.78
22:07:00,server_7,426.23,299.94
22:07:00,server_8,490.75,563.87
22:07:00,server_5,72.67,102.39
22:07:05,server_11,303.88,272.42
22:07:05,server_19,103.26,106.69
22:07:05,server_18,551.55,321.34
22:07:05,server_17,17071.24,17571.69
22:07:05,server_16,554.1,571.65
22:07:05,server_15,489.4,383.2
22:07:05,server_14,178.71,214.23
22:07:05,server_13,323.37,457.79
22:07:05,server_12,385.96,446.62
22:07:05,server_20,2576.62,2597.92
22:07:05,server_10,696.75,974.75
22:07:05,server_8,588.59,841.4
22:07:05,server_7,3021.91,2914.81
22:07:05,server_6,6979.13,7298.65
22:07:05,server_5,601.54,891.1
22:07:05,server_4,650.77,750.98
22:07:05,server_3,15010.58,15311.75
22:07:05,server_2,507.14,476.38
22:07:05,server_1,339.25,307.44
22:07:05,server_9,490.7,302.45
22:07:10,server_13,890.41,546.42
22:07:10,server_14,388.83,568.63
22:07:10,server_15,5817.34,5864.46
22:07:10,server_16,938.17,808.42
22:07:10,server_20,17925.06,18218.37
22:07:10,server_18,867.23,894.12
22:07:10,server_19,530.93,626.77
22:07:10,server_12,88.56,94.74
22:07:10,server_17,455.87,583.06
22:07:10,server_11,970.49,1209.64
22:07:10,server_10,315.55,269.12
22:07:10,server_9,387.01,556.4
22:07:10,server_2,960.18,748.96
22:07:10,server_3,157.9,229.83
22:07:10,server_4,3909.93,4166.57
22:07:10,server_1,976.59,585.72
22:07:10,server_6,59.52,65.85
22:07:10,server_7,522.07,628.73
22:07:10,server_8,317.13,218.35
22:07:10,server_5,212.44,276.64
22:07:15,server_13,368.3,499.49
22:07:15,server_20,311.16,415.5
22:07:15,server_19,890.15,1319.02
22:07:15,server_18,480.02,520.68
22:07:15,server_17,383.47,367.21
22:07:15,server_16,50.89,34.43
22:07:15,server_15,494.99,384.69
22:07:15,server_14,15685.59,14013.69
22:07:15,server_12,5529.12,5621.68
22:07:15,server_11,75.77,106.49
22:07:15,server_1,356.31,242.67
22:07:15,server_9,11506.22,11878.59
22:07:15,server_8,710.98,785.31
22:07:15,server_7,494.76,297.59
22:07:15,server_6,28.43,25.79
22:07:15,server_5,19984.04,21491.14
22:07:15,server_4,403.82,311.6
22:07:15,server_3,30.45,17.7
22:07:15,server_2,16474.16,17756.62
22:07:15,server_10,16797.39,18080.19
22:07:20,server_13,24.76,19.03
22:07:20,server_14,796.03,785.41
22:07:20,server_15,654.31,400.7
22:07:20,server_16,108.12,146.88
22:07:20,server_12,2566.45,3018.04
22:07:20,server_18,119.96,120.59
22:07:20,server_19,768.18,641.9
22:07:20,server_20,905.85,468.17
22:07:20,server_17,252.69,368.19
22:07:20,server_11,396.55,483.87
22:07:20,server_1,1021.25,554.72
22:07:20,server_9,18387.78,15447.84
22:07:20,server_8,625.78,503.62
22:07:20,server_7,344.21,260.09
22:07:20,server_6,699.64,549.01
22:07:20,server_5,844.45,1115.36
22:07:20,server_4,12106.57,11656.38
22:07:20,server_3,1140.82,1320.99
22:07:20,server_2,45.38,67.68
22:07:20,server_10,16181.18,13980.18
22:07:25,server_13,4655.06,3970.67
22:07:25,server_20,72.14,73.82
22:07:25,server_14,6944.31,8289.83
22:07:25,server_15,352.21,415.6
22:07:25,server_19,0.0,0.0
22:07:25,server_17,847.28,779.49
22:07:25,server_18,10630.25,9722.25
22:07:25,server_12,180.07,252.28
22:07:25,server_16,16498.6,18473.03
22:07:25,server_11,13456.51,12541.89
22:07:25,server_7,12138.55,10744.23
22:07:25,server_9,3922.78,3824.53
22:07:25,server_1,566.53,323.46
22:07:25,server_2,446.96,248.21
22:07:25,server_3,332.76,339.05
22:07:25,server_10,761.71,581.34
22:07:25,server_5,438.05,570.31
22:07:25,server_6,177.26,217.93
22:07:25,server_8,876.9,1063.15
22:07:25,server_4,656.86,734.69
22:07:30,server_13,89.64,46.28
22:07:30,server_20,4582.58,4643.55
22:07:30,server_19,702.9,950.19
22:07:30,server_18,1015.44,1324.12
22:07:30,server_17,107.62,109.94
22:07:30,server_16,300.67,375.17
22:07:30,server_15,13759.83,11776.75
22:07:30,server_14,867.68,641.26
22:07:30,server_12,37.94,35.94
22:07:30,server_11,96.17,73.8
22:07:30,server_1,245.26,123.14
22:07:30,server_9,820.85,776.62
22:07:30,server_8,18176.32,18634.69
22:07:30,server_7,4987.58,5293.17
22:07:30,server_6,628.57,572.34
22:07:30,server_5,1330.93,1272.16
22:07:30,server_4,2000.69,1755.22
22:07:30,server_3,1226.7,1185.23
22:07:30,server_2,291.66,186.25
22:07:30,server_10,960.62,681.05
22:07:35,server_13,563.39,284.33
22:07:35,server_14,10005.98,9787.42
22:07:35,server_15,586.0,673.63
22:07:35,server_16,808.51,809.37
22:07:35,server_12,349.69,469.33
22:07:35,server_18,1773.35,1495.54
22:07:35,server_19,17914.12,20492.27
22:07:35,server_20,928.07,1381.51
22:07:35,server_17,364.03,407.43
22:07:35,server_11,144.28,105.53
22:07:35,server_1,395.16,562.7
22:07:35,server_9,290.04,411.14
22:07:35,server_8,588.77,327.99
22:07:35,server_7,7239.61,6006.46
22:07:35,server_6,108.42,148.57
22:07:35,server_5,12226.14,12745.07
22:07:35,server_4,179.83,90.15
22:07:35,server_3,3542.68,3727.35
22:07:35,server_2,627.99,610.44
22:07:35,server_10,1171.31,1054.9
22:07:40,server_20,142.87,98.67
22:07:40,server_13,125.46,157.52
22:07:40,server_14,478.27,247.31
22:07:40,server_15,296.72,366.0
22:07:40,server_19,900.23,1323.21
22:07:40,server_17,296.61,238.52
22:07:40,server_18,546.13,597.06
22:07:40,server_12,349.99,386.94
22:07:40,server_16,254.37,303.27
22:07:40,server_11,946.22,524.55
22:07:40,server_8,60.17,69.47
22:07:40,server_9,19334.78,15581.81
22:07:40,server_7,390.19,578.25
22:07:40,server_6,381.92,278.12
22:07:40,server_5,971.02,1325.04
22:07:40,server_4,101.02,85.95
22:07:40,server_3,384.7,421.35
22:07:40,server_2,11657.42,10467.45
22:07:40,server_1,139.09,204.64
22:07:40,server_10,67.09,45.52
22:07:45,server_13,653.77,858.35
22:07:45,server_14,754.25,992.07
22:07:45,server_15,73.85,44.94
22:07:45,server_20,16696.06,18597.29
22:07:45,server_17,3085.14,2756.89
22:07:45,server_19,1050.67,1444.98
22:07:45,server_12,27.99,19.32
22:07:45,server_16,335.18,182.57
22:07:45,server_11,1033.93,717.27
22:07:45,server_18,5077.53,5358.12
22:07:45,server_9,130.83,170.72
22:07:45,server_8,7420.92,8777.89
22:07:45,server_7,12326.47,12358.52
22:07:45,server_6,341.16,354.56
22:07:45,server_5,433.89,417.82
22:07:45,server_4,554.56,721.58
22:07:45,server_3,3073.6,3232.71
22:07:45,server_2,3105.19,3664.91
22:07:45,server_1,6629.19,6213.9
22:07:45,server_10,121.98,142.13
22:07:50,server_13,779.63,994.99
22:07:50,server_14,189.37,226.7
22:07:50,server_15,840.16,427.46
22:07:50,server_20,78.86,62.2
22:07:50,server_17,799.72,1193.9
22:07:50,server_18,186.86,124.22
22:07:50,server_19,177.15,170.85
22:07:50,server_12,289.62,337.17
22:07:50,server_16,870.5,614.61
22:07:50,server_11,222.75,220.98
22:07:50,server_7,892.75,1255.72
22:07:50,server_9,744.66,1000.37
22:07:50,server_8,341.28,320.11
22:07:50,server_6,114.42,129.77
22:07:50,server_5,538.64,574.05
22:07:50,server_4,399.77,506.3
22:07:50,server_3,504.12,537.43
22:07:50,server_2,12468.03,12094.71
22:07:50,server_1,113.91,148.86
22:07:50,server_10,263.19,326.1
22:07:55,server_15,1087.28,1167.64
22:07:55,server_13,76.7,81.82
22:07:55,server_14,868.0,974.91
22:07:55,server_16,683.89,972.72
22:07:55,server_12,640.11,506.98
22:07:55,server_18,547.98,558.24
22:07:55,server_19,201.69,238.0
22:07:55,server_20,641.31,567.72
22:07:55,server_17,37.67,20.51
22:07:55,server_11,305.65,236.12
22:07:55,server_10,473.92,589.0
22:07:55,server_9,1023.5,1406.57
22:07:55,server_2,723.21,536.69
22:07:55,server_3,937.33,487.3
22:07:55,server_4,34.36,42.34
22:07:55,server_1,536.6,684.4
22:07:55,server_6,173.54,249.76
22:07:55,server_7,695.68,881.4
22:07:55,server_8,2.12,1.32
22:07:55,server_5,22.64,25.31
22:08:00,server_12,196.65,131.52
22:08:00,server_19,72.42,80.17
22:08:00,server_18,244.38,290.28
22:08:00,server_17,9114.87,9225.49
22:08:00,server_16,960.18,881.25
22:08:00,server_15,38.66,38.04
22:08:00,server_14,433.91,499.71
22:08:00,server_13,938.54,1400.2
22:08:00,server_11,452.39,540.65
22:08:00,server_20,5686.97,5522.26
22:08:00,server_9,25.97,33.98
22:08:00,server_1,709.6,858.53
22:08:00,server_2,14671.1,13341.38
22:08:00,server_3,91.3,113.79
22:08:00,server_4,176.7,95.89
22:08:00,server_10,18118.8,20177.14
22:08:00,server_6,364.07,205.2
22:08:00,server_7,8.83,7.16
22:08:00,server_8,1546.36,1810.89
22:08:00,server_5,772.39,957.91
22:08:05,server_11,508.59,541.44
22:08:05,server_19,209.78,160.12
22:08:05,server_18,2305.97,2432.32
22:08:05,server_17,67.67,65.11
22:08:05,server_16,413.38,367.37
22:08:05,server_15,1011.44,709.47
22:08:05,server_14,424.92,256.96
22:08:05,server_13,65.16,83.78
22:08:05,server_12,378.48,462.22
22:08:05,server_20,641.16,762.26
22:08:05,server_10,2873.21,3233.53
22:08:05,server_8,582.92,628.68
22:08:05,server_7,961.9,979.1
22:08:05,server_6,770.19,979.96
22:08:05,server_5,177.45,233.35
22:08:05,server_4,16144.1,13899.73
22:08:05,server_3,3468.33,2969.27
22:08:05,server_2,2427.12,2226.44
22:08:05,server_1,737.44,394.55
22:08:05,server_9,463.27,572.29
22:08:10,server_14,160.69,212.2
22:08:10,server_15,194.57,189.94
22:08:10,server_16,1043.93,1108.4
22:08:10,server_13,920.63,1059.58
22:08:10,server_18,4871.89,5138.66
22:08:10,server_19,689.02,369.79
22:08:10,server_20,4770.98,4272.27
22:08:10,server_17,12295.54,10790.82
22:08:10,server_12,643.07,712.85
22:08:10,server_11,968.54,526.64
22:08:10,server_1,312.94,330.96
22:08:10,server_9,511.49,540.51
22:08:10,server_8,4606.78,4214.49
22:08:10,server_7,299.2,347.54
22:08:10,server_6,440.06,626.06
22:08:10,server_5,482.03,278.65
22:08:10,server_4,17954.83,21270.01
22:08:10,server_3,923.94,555.49
22:08:10,server_2,3919.06,4486.06
22:08:10,server_10,784.8,1060.13
22:08:15,server_13,390.13,394.65
22:08:15,server_14,3730.86,3607.73
22:08:15,server_15,663.01,650.7
22:08:15,server_20,933.26,699.1
22:08:15,server_18,390.26,546.23
22:08:15,server_19,985.7,1426.11
22:08:15,server_12,116.11,168.33
22:08:15,server_16,961.77,1212.27
22:08:15,server_11,935.86,1073.84
22:08:15,server_17,326.16,435.69
22:08:15,server_9,26.35,35.33
22:08:15,server_10,637.02,651.49
22:08:15,server_2,619.1,620.6
22:08:15,server_3,186.38,220.97
22:08:15,server_4,185.26,191.73
22:08:15,server_1,3524.93,2949.59
22:08:15,server_6,0.0,0.0
22:08:15,server_7,3857.22,4254.94
22:08:15,server_8,699.59,643.06
22:08:15,server_5,369.89,542.87
22:08:20,server_20,395.41,254.36
22:08:20,server_12,3364.49,2864.09
22:08:20,server_19,2014.81,2282.0
22:08:20,server_18,448.02,340.22
22:08:20,server_17,122.33,99.76
22:08:20,server_16,923.71,762.4
22:08:20,server_15,375.94,360.33
22:08:20,server_14,851.13,780.53
22:08:20,server_13,195.27,229.68
22:08:20,server_11,931.78,478.29
22:08:20,server_7,235.24,339.71
22:08:20,server_9,71.46,82.92
22:08:20,server_8,998.85,586.18
22:08:20,server_6,13991.78,13043.92
22:08:20,server_5,315.83,224.45
22:08:20,server_4,740.8,839.44
22:08:20,server_3,4682.04,5343.38
22:08:20,server_2,110.51,64.64
22:08:20,server_1,658.77,587.02
22:08:20,server_10,2955.53,2945.09
22:08:25,server_15,11358.85,10353.42
22:08:25,server_13,916.28,775.62
22:08:25,server_14,277.32,301.46
22:08:25,server_16,216.89,149.0
22:08:25,server_12,482.42,517.89
22:08:25,server_18,895.0,1100.73
22:08:25,server_19,533.47,638.33
22:08:25,server_20,220.14,130.75
22:08:25,server_17,915.19,758.6
22:08:25,server_11,418.17,260.77
22:08:25,server_1,575.61,757.63
22:08:25,server_9,67.29,77.62
22:08:25,server_2,42.24,53.05
22:08:25,server_3,1017.0,889.95
22:08:25,server_4,338.31,474.68
22:08:25,server_10,11185.02,13393.9
22:08:25,server_6,111.67,121.65
22:08:25,server_7,864.43,1288.22
22:08:25,server_8,13409.73,12450.89
22:08:25,server_5,466.69,371.5
22:08:30,server_13,756.34,1057.9
22:08:30,server_20,247.27,137.17
22:08:30,server_19,946.35,1150.64
22:08:30,server_18,575.0,603.8
22:08:30,server_17,250.69,219.87
22:08:30,server_16,237.76,262.09
22:08:30,server_15,898.87,1222.36
22:08:30,server_14,28.26,34.19
22:08:30,server_12,688.54,593.67
22:08:30,server_11,869.62,601.22
22:08:30,server_1,574.64,374.06
22:08:30,server_9,702.73,705.05
22:08:30,server_8,331.0,458.9
22:08:30,server_7,518.77,660.59
22:08:30,server_6,876.5,1197.22
22:08:30,server_5,191.2,126.41
22:08:30,server_4,121.27,137.1
22:08:30,server_3,8903.64,10079.51
22:08:30,server_2,162.04,180.75
22:08:30,server_10,479.78,503.27
22:08:35,server_13,402.8,341.23
22:08:35,server_14,217.89,210.12
22:08:35,server_15,603.51,409.49
22:08:35,server_16,16.58,20.64
22:08:35,server_12,167.86,190.92
22:08:35,server_18,377.15,466.04
22:08:35,server_19,0.0,0.0
22:08:35,server_20,1799.24,1499.89
22:08:35,server_17,750.29,885.2
22:08:35,server_11,4612.57,3865.71
22:08:35,server_1,6717.69,7264.62
22:08:35,server_9,9575.56,8258.18
22:08:35,server_8,287.33,149.33
22:08:35,server_7,1.41,1.07
22:08:35,server_6,1001.94,1279.79
22:08:35,server_5,116.27,149.35
22:08:35,server_4,13794.78,15077.73
22:08:35,server_3,12998.11,13333.45
22:08:35,server_2,647.66,403.08
22:08:35,server_10,922.98,844.35
22:08:40,server_13,533.67,655.58
22:08:40,server_14,753.47,941.44
22:08:40,server_15,865.39,1143.72
22:08:40,server_16,165.24,133.01
22:08:40,server_20,630.16,843.98
22:08:40,server_18,4111.8,4618.74
22:08:40,server_19,1048.96,1263.78
22:08:40,server_12,550.33,350.66
22:08:40,server_17,241.13,246.12
22:08:40,server_11,5529.44,5782.84
22:08:40,server_1,39.02,54.11
22:08:40,server_9,936.32,1399.48
22:08:40,server_2,460.38,270.56
22:08:40,server_3,471.23,676.6
22:08:40,server_4,423.5,471.27
22:08:40,server_10,128.97,157.48
22:08:40,server_6,15580.79,17155.68
22:08:40,server_7,164.72,156.86
22:08:40,server_8,3746.72,3931.73
22:08:40,server_5,853.05,651.85
22:08:45,server_12,304.02,301.68
22:08:45,server_19,4851.72,4016.5
22:08:45,server_18,267.23,149.79
22:08:45,server_17,828.68,473.78
22:08:45,server_16,338.63,474.91
22:08:45,server_15,157.02,84.99
22:08:45,server_14,569.63,780.05
22:08:45,server_13,684.5,536.23
22:08:45,server_20,111.14,73.74
22:08:45,server_11,550.54,340.14
22:08:45,server_9,915.45,1065.32
22:08:45,server_8,1005.75,1066.93
22:08:45,server_7,574.01,376.08
22:08:45,server_6,240.04,286.06
22:08:45,server_5,1028.22,1152.03
22:08:45,server_4,562.09,620.54
22:08:45,server_3,296.5,256.64
22:08:45,server_2,527.55,721.26
22:08:45,server_1,280.3,389.33
22:08:45,server_10,545.09,770.14
22:08:50,server_13,338.39,293.03
22:08:50,server_14,660.53,622.97
22:08:50,server_15,479.6,464.79
22:08:50,server_16,360.34,513.93
22:08:50,server_12,4765.32,4812.5
22:08:50,server_18,99.24,103.26
22:08:50,server_19,626.23,735.11
22:08:50,server_20,340.57,207.59
22:08:50,server_17,4973.67,5541.69
22:08:50,server_11,8323.49,9314.85
22:08:50,server_10,470.92,484.95
22:08:50,server_9,881.25,538.98
22:08:50,server_8,574.13,379.41
22:08:50,server_7,98.03,126.38
22:08:50,server_6,653.5,790.88
22:08:50,server_5,904.48,1282.13
22:08:50,server_4,174.82,169.7
22:08:50,server_3,661.51,707.76
22:08:50,server_2,875.29,926.95
22:08:50,server_1,156.01,194.14
22:08:55,server_13,3362.41,2962.25
22:08:55,server_14,685.47,669.72
22:08:55,server_15,623.5,447.87
22:08:55,server_16,349.81,497.72
22:08:55,server_20,834.94,839.46
22:08:55,server_18,305.83,413.58
22:08:55,server_19,149.83,118.78
22:08:55,server_12,675.45,892.31
22:08:55,server_17,15283.09,17476.35
22:08:55,server_11,5.46,4.5
22:08:55,server_10,6079.76,6039.52
22:08:55,server_9,2250.92,2069.92
22:08:55,server_2,4566.31,4401.68
22:08:55,server_3,13488.73,15433.02
22:08:55,server_4,958.07,1127.6
22:08:55,server_1,131.12,146.01
22:08:55,server_6,765.89,908.47
22:08:55,server_7,184.44,242.15
22:08:55,server_8,996.86,1016.8
22:08:55,server_5,3965.42,4256.99
22:09:00,server_12,1001.73,1175.06
22:09:00,server_19,299.4,356.82
22:09:00,server_18,303.01,380.04
22:09:00,server_17,256.45,317.66
22:09:00,server_16,558.02,299.05
22:09:00,server_15,1005.89,522.93
22:09:00,server_14,246.71,281.82
22:09:00,server_13,656.8,663.66
22:09:00,server_11,122.95,161.19
22:09:00,server_20,293.61,185.94
22:09:00,server_9,157.04,218.77
22:09:00,server_1,2288.59,1920.18
22:09:00,server_2,415.0,261.34
22:09:00,server_3,966.85,918.2
22:09:00,server_4,211.18,204.88
22:09:00,server_10,179.08,258.95
22:09:00,server_6,199.78,266.42
22:09:00,server_7,235.14,183.53
22:09:00,server_8,873.05,718.19
22:09:00,server_5,287.65,314.07
22:09:05,server_12,946.99,1312.57
22:09:05,server_19,877.11,805.23
22:09:05,server_18,125.88,159.32
22:09:05,server_17,556.74,739.68
22:09:05,server_16,207.47,212.04
22:09:05,server_15,3643.86,3704.34
22:09:05,server_14,624.74,562.41
22:09:05,server_13,1322.6,1344.47
22:09:05,server_11,114.69,62.17
22:09:05,server_20,559.38,825.79
22:09:05,server_9,193.92,263.93
22:09:05,server_1,387.0,275.18
22:09:05,server_2,198.03,206.48
22:09:05,server_3,1030.34,1066.11
22:09:05,server_4,321.0,435.25
22:09:05,server_10,610.52,652.25
22:09:05,server_6,454.79,270.2
22:09:05,server_7,258.23,353.08
22:09:05,server_8,714.47,938.22
22:09:05,server_5,386.56,490.41
22:09:10,server_11,1013.65,614.26
22:09:10,server_19,726.14,621.21
22:09:10,server_18,482.89,404.08
22:09:10,server_17,862.12,944.87
22:09:10,server_16,796.86,822.58
22:09:10,server_15,294.9,215.29
22:09:10,server_14,119.67,161.94
22:09:10,server_13,11819.25,13332.22
22:09:10,server_12,294.2,341.96
22:09:10,server_20,2052.16,1851.3
22:09:10,server_10,70.8,74.84
22:09:10,server_8,19798.14,19209.38
22:09:10,server_7,64.25,35.66
22:09:10,server_6,91.85,112.58
22:09:10,server_5,963.27,1372.33
22:09:10,server_4,9278.17,8659.13
22:09:10,server_3,151.02,198.3
22:09:10,server_2,311.22,351.14
22:09:10,server_1,845.06,962.03
22:09:10,server_9,12438.59,13740.12
22:09:15,server_13,4338.97,5112.42
22:09:15,server_14,13764.31,12568.11
22:09:15,server_15,903.25,1318.25
22:09:15,server_12,22.94,21.37
22:09:15,server_17,531.9,666.87
22:09:15,server_18,241.59,168.37
22:09:15,server_19,9959.85,9702.24
22:09:15,server_16,376.19,438.85
22:09:15,server_11,407.8,257.67
22:09:15,server_20,280.39,337.65
22:09:15,server_9,811.79,889.84
22:09:15,server_1,244.71,298.75
22:09:15,server_2,90.16,79.67
22:09:15,server_3,846.38,919.74
22:09:15,server_4,11936.29,10445.51
22:09:15,server_10,4463.83,3814.25
22:09:15,server_6,718.37,1023.55
22:09:15,server_7,585.84,757.26
22:09:15,server_8,6721.82,7653.23
22:09:15,server_5,861.96,558.21
22:09:20,server_19,399.12,230.96
22:09:20,server_18,574.85,688.01
22:09:20,server_17,872.38,1209.1
22:09:20,server_16,160.89,99.22
22:09:20,server_15,318.4,409.61
22:09:20,server_14,315.51,242.97
22:09:20,server_13,2912.83,2663.37
22:09:20,server_12,327.83,464.77
22:09:20,server_11,357.93,399.14
22:09:20,server_20,288.3,269.39
22:09:20,server_9,40.35,25.36
22:09:20,server_1,635.78,542.14
22:09:20,server_2,486.94,680.73
22:09:20,server_3,177.61,262.15
22:09:20,server_4,18186.18,17883.5
22:09:20,server_10,411.65,534.14
22:09:20,server_6,78.19,110.75
22:09:20,server_7,141.41,90.3
22:09:20,server_8,209.05,162.94
22:09:20,server_5,336.32,420.42
22:09:25,server_11,358.15,312.06
22:09:25,server_19,339.65,202.77
22:09:25,server_18,7238.76,6503.15
22:09:25,server_17,27.99,22.77
22:09:25,server_16,221.8,233.0
22:09:25,server_15,15608.32,13057.32
22:09:25,server_14,196.96,188.9
22:09:25,server_13,373.77,419.15
22:09:25,server_12,1067.55,1243.13
22:09:25,server_20,4455.73,4886.83
22:09:25,server_10,1907.1,2047.18
22:09:25,server_8,983.25,1177.16
