ts,server_id,cpu_pct,mem_pct,net_in,net_out,disk_io
21:43:45,server_18,87.47,15.56,919.25,1089.5,116.3
21:43:45,server_17,89.5,81.43,976.22,860.49,104.88
21:43:45,server_16,84.94,26.85,840.87,1196.16,41.77
21:43:45,server_15,86.72,90.95,813.72,569.59,16.52
21:43:45,server_14,49.33,44.91,498.58,536.08,104.14
21:43:45,server_13,47.9,54.43,4992.44,5626.95,998.18
21:43:45,server_11,79.04,55.49,7144.01,7238.52,86.22
21:43:45,server_20,98.77,94.19,1078.13,748.97,89.65
21:43:45,server_9,44.66,45.93,477.96,572.2,35.43
21:43:45,server_1,33.02,27.07,324.19,301.0,0.0
21:43:45,server_2,84.57,2.84,696.87,948.99,114.5
21:43:45,server_3,56.45,53.51,652.46,496.28,62.87
21:43:45,server_4,69.76,66.68,697.41,1036.41,47.97
21:43:45,server_10,43.98,24.88,165.78,182.51,8701.22
21:43:45,server_6,40.79,26.57,101.18,64.3,9204.32
21:43:45,server_7,48.65,65.59,4823.66,4341.12,608.89
21:43:45,server_8,27.11,98.26,350.28,487.01,70.89
21:43:45,server_5,53.82,38.56,13704.85,14417.71,188.89
21:43:50,server_11,34.68,32.64,400.73,544.99,0.0
21:43:50,server_19,92.5,28.26,966.76,1244.27,0.0
21:43:50,server_18,6.09,99.28,12.15,7.08,0.84
21:43:50,server_17,40.91,36.61,399.09,489.97,88.1
21:43:50,server_16,81.38,17.77,767.62,1037.74,64.64
21:43:50,server_15,68.76,36.79,12111.47,13337.85,117.57
21:43:50,server_14,44.16,60.29,441.87,552.05,10.04
21:43:50,server_13,65.42,47.76,695.71,448.07,118.57
21:43:50,server_12,98.34,96.49,965.01,895.09,50.91
21:43:50,server_20,71.25,49.67,6567.59,6107.87,125.99
21:43:50,server_10,45.09,42.06,1604.19,1874.24,924.53
21:43:50,server_8,48.61,42.66,462.25,488.88,8.52
21:43:50,server_7,78.31,50.04,10103.86,11492.36,89.9
21:43:50,server_6,49.85,48.44,528.8,572.07,18.3
21:43:50,server_5,56.05,50.49,3311.4,3032.07,1148.52
21:43:50,server_4,30.0,37.98,377.68,195.38,35.34
21:43:50,server_3,35.03,62.8,369.36,521.61,20.83
21:43:50,server_2,95.44,85.03,1029.03,999.93,129.32
21:43:50,server_1,90.49,26.76,924.94,919.6,33.84
21:43:50,server_9,64.49,52.64,12783.78,15068.93,160.15
21:43:55,server_13,63.73,56.47,701.36,832.23,109.76
21:43:55,server_14,80.56,23.14,835.85,493.39,0.0
21:43:55,server_15,29.35,33.25,229.59,149.46,50.62
21:43:55,server_12,65.39,68.32,586.69,661.89,138.88
21:43:55,server_17,98.61,95.26,938.07,1143.59,109.36
21:43:55,server_18,94.12,89.11,961.42,1069.79,39.86
21:43:55,server_19,62.0,57.05,521.97,634.5,60.91
21:43:55,server_16,39.98,39.5,120.44,123.82,3772.56
21:43:55,server_11,29.67,38.06,304.29,416.35,68.22
21:43:55,server_20,32.02,39.04,302.68,416.78,28.39
21:43:55,server_9,54.32,55.52,16096.43,18713.2,34.03
21:43:55,server_1,40.36,52.05,436.66,238.86,67.06
21:43:55,server_2,33.96,49.92,343.41,433.79,19.58
21:43:55,server_3,25.86,29.38,161.36,206.09,41.69
21:43:55,server_4,46.71,57.49,3360.47,3255.86,852.2
21:43:55,server_10,8.63,86.74,48.93,65.77,100.01
21:43:55,server_6,50.82,44.35,457.43,519.68,22.98
21:43:55,server_7,21.38,20.39,31.25,20.43,4507.85
21:43:55,server_8,57.74,50.48,3640.76,3797.43,1424.31
21:43:55,server_5,63.51,73.88,664.22,492.93,68.85
21:44:00,server_19,59.09,64.47,656.69,448.77,9.48
21:44:00,server_18,52.31,43.01,14261.41,16748.2,129.2
21:44:00,server_17,66.33,78.65,698.11,469.51,101.3
21:44:00,server_16,4.5,94.28,44.57,34.28,51.45
21:44:00,server_15,58.5,55.98,675.12,514.03,65.95
21:44:00,server_14,48.68,60.86,473.56,521.4,30.65
21:44:00,server_13,36.56,22.03,66.73,90.22,4450.33
21:44:00,server_12,80.83,1.94,702.56,442.32,61.25
21:44:00,server_11,22.15,36.05,197.83,155.58,65.32
21:44:00,server_20,54.03,56.78,3967.28,4065.46,809.75
21:44:00,server_9,80.17,0.75,793.84,795.48,88.08
21:44:00,server_1,26.13,46.05,274.04,172.54,10.75
21:44:00,server_2,84.13,23.51,788.75,627.88,62.68
21:44:00,server_3,4.82,94.07,140.39,189.09,131.66
21:44:00,server_4,21.37,89.29,226.65,257.33,111.4
21:44:00,server_10,40.99,55.1,396.82,355.84,105.23
21:44:00,server_6,23.46,97.26,328.32,371.22,96.32
21:44:00,server_7,17.77,81.94,204.81,171.43,11.88
21:44:00,server_8,25.39,23.76,214.38,269.7,19.8
21:44:00,server_5,22.15,9.53,122.23,99.94,0.0
21:44:05,server_11,55.43,83.23,570.72,410.34,86.0
21:44:05,server_19,28.78,38.75,107.99,75.96,5011.15
21:44:05,server_18,61.14,77.01,602.11,526.36,52.85
21:44:05,server_17,34.63,43.02,154.72,120.76,8943.37
21:44:05,server_16,65.78,35.67,7716.01,6972.89,148.35
21:44:05,server_15,25.9,33.15,336.61,327.68,122.73
21:44:05,server_14,25.04,27.24,88.16,126.43,7916.5
21:44:05,server_13,67.43,75.25,667.21,354.03,156.66
21:44:05,server_12,93.16,84.21,921.39,494.31,123.9
21:44:05,server_20,30.71,25.39,71.82,73.79,5696.39
21:44:05,server_10,57.87,61.66,637.5,348.52,0.0
21:44:05,server_8,62.23,66.71,623.29,522.81,34.73
21:44:05,server_9,64.54,40.11,11558.42,10339.53,135.83
21:44:05,server_1,20.43,86.36,193.44,254.64,10.64
21:44:05,server_2,66.0,82.9,623.1,774.55,66.23
21:44:05,server_3,43.07,64.56,4019.46,4583.37,1725.96
21:44:05,server_5,71.84,51.13,15438.84,15368.73,144.45
21:44:05,server_6,17.17,81.41,214.4,192.24,84.67
21:44:05,server_7,96.42,25.9,921.85,977.35,10.19
21:44:05,server_4,94.76,81.64,889.13,1262.6,21.48
21:44:10,server_20,42.7,58.68,406.51,388.18,62.7
21:44:10,server_11,55.91,49.59,603.27,790.68,49.11
21:44:10,server_18,40.11,67.09,1482.79,1278.06,1498.84
21:44:10,server_17,85.66,83.35,890.57,1322.75,71.16
21:44:10,server_16,64.65,34.04,12726.33,12288.2,45.78
21:44:10,server_15,38.36,30.14,420.78,496.78,20.99
21:44:10,server_14,31.8,36.0,349.19,351.29,40.7
21:44:10,server_13,97.78,21.31,1054.67,600.52,142.15
21:44:10,server_12,46.13,64.7,528.2,792.29,63.54
21:44:10,server_19,58.64,41.15,9864.65,10639.36,118.28
21:44:10,server_10,35.03,45.07,18.58,18.55,4056.03
21:44:10,server_8,75.48,44.98,5210.12,4976.77,91.79
21:44:10,server_1,42.08,45.22,474.25,402.82,11.56
21:44:10,server_2,23.47,28.81,243.37,326.59,0.0
21:44:10,server_3,61.4,71.28,642.37,371.19,63.52
21:44:10,server_9,43.69,35.53,469.47,503.39,65.61
21:44:10,server_5,31.24,25.54,173.36,215.38,63.79
21:44:10,server_6,45.77,44.46,7.23,8.3,4218.2
21:44:10,server_7,54.6,44.23,3218.2,2991.89,541.71
21:44:10,server_4,3.15,93.65,145.39,182.04,17.27
21:44:15,server_12,90.28,9.49,866.31,592.53,103.85
21:44:15,server_19,52.65,35.46,487.09,659.58,99.22
21:44:15,server_18,63.53,63.89,679.67,818.24,10.74
21:44:15,server_17,96.93,86.21,953.56,1233.22,106.96
21:44:15,server_16,22.1,17.79,121.75,171.26,0.0
21:44:15,server_15,49.11,46.26,46.31,31.57,6192.65
21:44:15,server_14,41.64,42.94,447.33,485.27,22.29
21:44:15,server_13,41.91,23.78,174.21,246.65,4924.72
21:44:15,server_11,49.42,50.68,487.75,542.56,41.67
21:44:15,server_20,66.29,53.94,19780.71,17492.3,27.84
21:44:15,server_9,47.68,46.44,33.19,19.8,9133.67
21:44:15,server_1,83.57,17.03,880.91,682.39,0.0
21:44:15,server_2,88.15,99.92,942.57,1368.94,62.14
21:44:15,server_3,34.34,23.18,148.23,209.98,5508.95
21:44:15,server_4,95.02,14.72,939.68,1376.37,30.73
21:44:15,server_10,4.34,97.57,16.05,23.97,188.15
21:44:15,server_6,88.56,16.02,896.74,539.57,78.17
21:44:15,server_7,30.44,46.86,129.52,158.53,6779.6
21:44:15,server_8,25.86,48.62,30.75,36.51,9407.96
21:44:15,server_5,24.46,81.11,240.48,268.19,34.42
21:44:20,server_11,47.31,40.4,128.68,90.65,8869.14
21:44:20,server_19,57.03,52.63,588.33,737.51,70.19
21:44:20,server_18,41.53,51.89,391.74,500.92,38.41
21:44:20,server_17,59.07,69.34,628.26,547.76,173.65
21:44:20,server_16,68.86,62.13,713.38,965.71,49.73
21:44:20,server_15,23.82,31.43,216.21,236.91,38.52
21:44:20,server_14,44.85,26.48,2.11,1.36,7833.67
21:44:20,server_13,60.64,62.08,587.07,798.14,52.1
21:44:20,server_12,23.5,97.64,277.14,249.89,138.27
21:44:20,server_20,31.88,35.21,281.05,147.67,32.66
21:44:20,server_10,80.52,28.26,770.65,916.53,40.99
21:44:20,server_8,99.14,18.16,1062.99,927.16,99.4
21:44:20,server_7,80.37,19.76,782.23,527.77,124.59
21:44:20,server_6,97.83,84.75,1022.56,1490.01,85.53
21:44:20,server_5,45.43,48.53,2853.38,2457.27,1543.36
21:44:20,server_4,62.43,53.95,18319.23,19359.47,72.62
21:44:20,server_3,51.84,49.1,6426.83,5168.21,74.38
21:44:20,server_2,58.03,70.92,596.46,353.68,109.8
21:44:20,server_1,99.53,8.3,1037.63,774.65,20.08
21:44:20,server_9,44.38,68.74,450.45,252.7,31.25
21:44:25,server_13,37.76,33.64,450.75,507.6,27.82
21:44:25,server_14,41.95,31.44,181.51,112.85,8655.15
21:44:25,server_15,65.08,67.82,2661.6,2313.55,1429.5
21:44:25,server_12,21.22,88.22,170.01,223.18,0.0
21:44:25,server_17,40.21,46.84,142.31,127.15,5131.02
21:44:25,server_18,46.01,29.52,101.75,105.85,4101.66
21:44:25,server_19,64.38,78.81,703.69,581.19,83.03
21:44:25,server_16,66.77,73.84,629.2,408.23,38.84
21:44:25,server_11,5.29,98.94,43.38,48.47,13.45
21:44:25,server_20,70.59,49.57,13577.46,12341.54,35.29
21:44:25,server_9,64.33,55.27,13416.84,15598.5,46.44
21:44:25,server_1,54.96,88.57,524.13,728.4,89.3
21:44:25,server_2,50.0,47.32,2952.98,3118.4,1084.28
21:44:25,server_3,29.4,23.49,268.57,231.82,0.0
21:44:25,server_4,3.21,86.75,5.43,3.31,146.29
21:44:25,server_10,29.52,30.12,289.21,325.08,80.22
21:44:25,server_6,59.69,31.59,5134.25,5598.62,57.05
21:44:25,server_7,82.23,19.42,856.65,1270.47,80.23
21:44:25,server_8,79.6,52.12,18918.56,22407.69,136.35
21:44:25,server_5,25.99,26.02,82.71,98.62,9094.62
21:44:30,server_20,84.36,23.27,876.78,720.18,17.25
21:44:30,server_19,71.54,37.18,8923.27,8109.86,33.04
21:44:30,server_18,60.86,78.82,611.46,831.42,88.53
21:44:30,server_17,31.94,42.18,262.92,191.56,93.15
21:44:30,server_16,45.19,43.81,1567.23,1398.66,1929.92
21:44:30,server_15,67.3,69.95,678.58,513.52,58.78
21:44:30,server_14,57.69,46.72,4512.76,3614.02,1609.68
21:44:30,server_12,24.06,25.29,204.56,120.07,103.89
21:44:30,server_11,97.62,19.92,955.34,1351.66,82.56
21:44:30,server_13,12.74,87.32,196.6,114.52,25.75
21:44:30,server_9,57.47,69.86,613.67,685.54,0.0
21:44:30,server_10,27.8,19.2,401.81,377.73,15.63
21:44:30,server_2,67.24,67.06,700.38,458.18,103.59
21:44:30,server_3,33.87,39.29,381.26,227.26,50.8
21:44:30,server_4,93.27,1.2,964.72,1096.51,1.11
21:44:30,server_1,52.82,63.04,2196.62,2339.46,1886.74
21:44:30,server_6,23.46,38.11,183.7,182.36,22.14
21:44:30,server_7,8.5,91.09,72.69,96.68,97.33
21:44:30,server_8,50.02,53.78,395.45,379.54,41.9
21:44:30,server_5,65.55,53.62,1751.05,1404.62,1410.37
21:44:35,server_12,28.75,33.89,332.32,230.61,88.34
21:44:35,server_20,27.79,31.67,132.93,93.66,4673.77
21:44:35,server_19,96.05,83.9,1058.43,1396.18,194.84
21:44:35,server_18,61.75,60.21,616.47,709.05,95.05
21:44:35,server_17,65.67,58.24,610.04,513.71,39.42
21:44:35,server_16,61.19,46.35,10420.95,9106.83,27.04
21:44:35,server_15,68.32,38.61,5013.19,5044.32,20.54
21:44:35,server_14,61.26,78.93,671.91,988.06,68.32
21:44:35,server_13,29.28,97.79,282.42,191.71,109.05
21:44:35,server_11,56.3,57.88,10928.64,9564.07,105.34
21:44:35,server_3,61.82,67.02,547.52,442.15,135.65
21:44:35,server_9,63.3,64.99,598.42,419.03,69.95
21:44:35,server_10,56.23,46.99,3973.2,4026.48,1423.65
21:44:35,server_2,51.89,38.6,15223.49,15184.92,136.81
21:44:35,server_4,62.16,71.18,631.26,687.82,69.02
21:44:35,server_1,29.03,87.94,236.75,262.18,40.88
21:44:35,server_6,61.22,57.67,780.76,440.35,91.38
21:44:35,server_7,98.37,26.75,892.42,729.44,124.97
21:44:35,server_8,91.83,90.28,917.27,1212.2,178.86
21:44:35,server_5,37.34,26.14,239.16,217.39,0.0
21:44:40,server_12,66.87,64.62,684.0,408.92,103.17
21:44:40,server_19,86.33,97.98,796.06,634.04,135.7
21:44:40,server_18,22.94,23.74,198.39,280.17,56.16
21:44:40,server_17,13.68,90.58,116.24,73.14,142.32
21:44:40,server_16,31.13,25.0,289.81,302.52,121.42
21:44:40,server_15,18.09,92.98,284.86,364.4,29.09
21:44:40,server_14,64.48,70.94,669.48,900.96,35.53
21:44:40,server_20,94.39,10.19,844.04,1158.47,128.43
21:44:40,server_11,44.9,55.19,1154.67,1089.25,627.76
21:44:40,server_13,87.68,0.28,822.23,880.11,0.0
21:44:40,server_9,28.67,35.88,2.2,3.1,7389.79
21:44:40,server_1,43.47,48.47,3917.82,3943.48,1908.42
21:44:40,server_2,88.41,87.8,840.89,977.5,106.98
21:44:40,server_3,93.52,83.27,838.52,1114.6,159.46
21:44:40,server_4,87.17,93.23,874.3,1195.32,165.44
21:44:40,server_10,29.34,90.15,366.17,397.99,0.0
21:44:40,server_6,61.39,31.25,13588.13,15660.44,41.76
21:44:40,server_7,33.14,21.09,238.49,133.94,11.83
21:44:40,server_8,99.97,94.19,1044.82,747.96,79.15
21:44:40,server_5,91.36,86.51,934.1,1290.22,71.3
21:44:45,server_19,17.7,82.05,141.52,183.89,60.63
21:44:45,server_18,88.86,94.62,931.42,1056.48,122.28
21:44:45,server_17,93.35,94.89,994.91,917.7,89.24
21:44:45,server_16,89.05,27.55,916.51,1185.93,74.78
21:44:45,server_15,54.15,57.62,4833.11,5173.57,1961.8
21:44:45,server_14,4.84,90.29,45.55,36.77,85.76
21:44:45,server_13,64.81,85.69,735.03,377.25,0.0
21:44:45,server_12,42.79,30.28,414.72,569.3,0.0
21:44:45,server_11,54.41,77.27,569.16,729.5,28.49
21:44:45,server_20,87.8,14.12,912.26,1123.99,96.47
21:44:45,server_9,48.52,33.9,127.74,157.93,6065.72
21:44:45,server_1,58.96,61.04,548.03,731.42,58.09
21:44:45,server_2,95.63,19.14,974.47,1139.71,74.05
21:44:45,server_3,79.43,50.71,8707.37,7416.38,167.46
21:44:45,server_4,80.6,15.09,877.3,1052.67,0.0
21:44:45,server_10,97.9,90.56,980.65,1200.16,105.7
21:44:45,server_6,11.58,83.23,68.88,78.18,0.0
21:44:45,server_7,44.06,37.52,156.01,109.57,3987.73
21:44:45,server_8,96.69,90.16,945.43,732.38,113.75
21:44:45,server_5,95.37,27.74,976.49,1303.49,55.72
21:44:50,server_11,19.41,85.19,203.02,191.43,68.58
21:44:50,server_19,56.35,62.13,2544.24,2423.92,1886.98
21:44:50,server_18,6.33,96.92,30.88,31.38,0.0
21:44:50,server_17,95.32,1.29,914.87,1181.82,76.32
21:44:50,server_16,98.8,88.99,1005.82,800.7,125.04
21:44:50,server_15,85.4,95.36,839.25,622.96,35.17
21:44:50,server_14,62.84,66.88,4491.34,4258.34,1149.48
21:44:50,server_13,50.47,58.35,16285.44,18581.11,148.41
21:44:50,server_12,23.67,38.01,106.73,151.14,9838.06
21:44:50,server_20,45.83,58.85,444.27,597.18,8.29
21:44:50,server_10,65.85,32.08,611.29,702.7,35.69
21:44:50,server_8,16.52,83.51,77.25,94.58,0.0
21:44:50,server_9,96.89,17.5,1010.4,1205.38,79.47
21:44:50,server_1,21.73,46.61,229.2,236.18,22.07
21:44:50,server_2,20.6,91.17,252.92,291.18,12.58
21:44:50,server_3,90.62,13.07,980.3,1365.06,24.9
21:44:50,server_5,29.64,91.01,311.92,462.73,0.0
21:44:50,server_6,67.14,81.54,662.32,557.45,37.97
21:44:50,server_7,96.56,18.63,1000.23,1119.33,14.75
21:44:50,server_4,69.09,58.24,3278.94,3858.4,1877.39
21:44:55,server_20,47.04,47.98,4170.02,3432.95,637.47
21:44:55,server_11,45.3,60.88,2899.39,2868.77,1104.78
21:44:55,server_18,37.42,44.76,414.02,277.07,70.56
21:44:55,server_17,91.37,80.65,905.6,496.21,21.34
21:44:55,server_16,24.77,25.84,260.87,153.12,195.34
21:44:55,server_15,89.23,95.17,898.2,582.92,32.47
21:44:55,server_14,95.54,84.03,920.43,1343.49,6.08
21:44:55,server_13,44.33,49.12,351.83,407.93,86.68
21:44:55,server_12,42.57,57.43,2241.04,2166.77,1563.12
21:44:55,server_19,29.9,31.27,300.08,354.2,0.0
21:44:55,server_10,65.06,30.92,5890.1,5858.97,152.43
21:44:55,server_8,28.98,38.35,347.07,286.4,55.95
21:44:55,server_1,56.55,66.36,1970.93,1627.54,755.71
21:44:55,server_2,48.29,47.86,4418.85,4901.17,559.58
21:44:55,server_3,36.26,38.46,361.37,389.09,61.85
21:44:55,server_9,68.31,56.7,13453.28,11354.73,162.34
21:44:55,server_5,51.85,53.54,3219.14,3625.23,565.88
21:44:55,server_6,96.22,97.5,985.54,984.16,161.48
21:44:55,server_7,20.17,33.01,149.09,107.13,8.78
21:44:55,server_4,29.24,48.95,307.76,420.04,14.17
21:45:00,server_19,63.26,69.4,643.22,867.9,74.55
21:45:00,server_18,64.79,46.8,521.22,581.87,0.0
21:45:00,server_17,90.86,14.94,916.29,513.91,104.31
21:45:00,server_16,29.46,26.66,289.14,395.93,59.83
21:45:00,server_15,49.26,54.26,473.58,492.26,32.84
21:45:00,server_14,29.16,41.49,119.8,88.12,9946.31
21:45:00,server_13,54.61,65.74,489.04,627.79,36.27
21:45:00,server_12,27.23,92.6,310.17,181.43,62.3
21:45:00,server_11,42.37,45.22,466.82,338.82,112.79
21:45:00,server_20,49.57,54.86,486.25,594.3,14.54
21:45:00,server_9,92.12,85.07,926.25,1147.19,30.47
21:45:00,server_1,51.4,64.69,4552.57,4215.44,1723.18
21:45:00,server_2,63.1,40.06,10003.68,10607.14,134.72
21:45:00,server_3,9.12,94.82,101.53,123.98,113.37
21:45:00,server_4,39.19,38.48,408.94,313.68,0.0
21:45:00,server_10,36.34,48.72,290.48,231.14,0.0
21:45:00,server_6,63.04,77.19,677.61,395.77,69.8
21:45:00,server_7,58.76,55.18,9258.28,8794.66,44.68
21:45:00,server_8,39.29,60.38,414.41,312.33,134.76
21:45:00,server_5,27.47,35.74,60.3,64.63,4251.14
21:45:05,server_11,84.98,10.97,833.2,977.93,0.0
21:45:05,server_19,90.73,80.73,930.01,1173.72,100.24
21:45:05,server_18,26.39,28.18,212.71,312.88,158.42
21:45:05,server_17,19.48,82.52,204.28,165.37,10.18
21:45:05,server_16,61.09,44.88,13622.07,14329.43,101.02
21:45:05,server_15,16.24,98.55,163.88,150.34,41.21
21:45:05,server_14,53.4,50.08,504.68,505.17,54.78
21:45:05,server_13,22.0,84.53,226.85,284.86,0.0
21:45:05,server_12,36.82,27.59,334.78,282.34,74.94
21:45:05,server_20,57.1,62.78,590.19,809.53,61.84
21:45:05,server_10,9.77,82.11,84.66,72.44,115.38
21:45:05,server_8,60.77,62.25,624.96,866.12,72.63
21:45:05,server_9,38.49,49.98,461.81,522.51,33.82
21:45:05,server_1,1.44,81.05,8.67,6.13,78.78
21:45:05,server_2,62.87,61.24,611.07,478.74,95.0
21:45:05,server_3,25.54,86.45,196.53,171.38,41.65
21:45:05,server_5,49.14,46.83,1057.48,1242.46,1794.52
21:45:05,server_6,17.63,87.26,212.46,221.64,45.5
21:45:05,server_7,61.79,31.65,18451.01,21802.74,154.26
21:45:05,server_4,46.9,43.55,465.8,602.82,92.17
21:45:10,server_20,35.05,41.57,65.51,76.21,5340.95
21:45:10,server_19,21.31,98.83,235.03,292.67,65.66
21:45:10,server_18,91.68,88.69,905.98,457.77,77.51
21:45:10,server_17,81.28,27.34,783.76,453.62,94.28
21:45:10,server_16,66.67,77.44,744.1,455.67,196.7
21:45:10,server_15,2.26,91.98,67.06,40.44,70.18
21:45:10,server_14,50.52,55.75,5052.21,5303.8,102.79
21:45:10,server_13,47.3,46.57,2418.68,1949.34,1597.13
21:45:10,server_12,32.06,39.36,298.35,252.82,117.76
21:45:10,server_11,6.57,95.36,83.98,80.8,35.7
21:45:10,server_9,39.46,44.18,388.58,204.76,20.98
21:45:10,server_1,67.62,67.91,1394.28,1629.59,856.03
21:45:10,server_2,40.77,47.52,2.25,1.66,9294.08
21:45:10,server_3,51.2,38.53,14329.12,11643.07,24.31
21:45:10,server_4,36.92,36.01,358.75,187.43,0.0
21:45:10,server_10,69.18,75.14,733.0,859.24,69.28
21:45:10,server_6,27.9,42.93,164.14,225.82,0.0
21:45:10,server_7,55.81,57.03,3423.67,3926.97,579.9
21:45:10,server_8,63.81,69.85,610.46,779.64,66.57
21:45:10,server_5,52.81,52.79,10334.48,9047.41,24.63
21:45:15,server_12,46.49,32.94,380.28,417.82,40.65
21:45:15,server_19,81.2,20.12,861.49,738.13,0.0
21:45:15,server_18,95.2,84.32,903.58,871.96,57.49
21:45:15,server_17,53.66,45.76,18791.5,15455.04,12.05
21:45:15,server_16,13.33,90.65,127.53,168.13,45.39
21:45:15,server_15,56.05,53.51,628.37,776.6,40.07
21:45:15,server_14,73.61,42.55,9890.66,11802.88,91.39
21:45:15,server_13,47.83,69.15,4377.1,3506.36,1639.49
21:45:15,server_11,4.11,81.66,0.0,0.0,45.56
21:45:15,server_20,12.56,94.0,115.47,172.42,73.11
21:45:15,server_9,43.07,30.82,419.41,574.39,7.47
21:45:15,server_1,52.91,57.44,2221.38,2297.05,1384.0
21:45:15,server_2,41.73,41.2,374.08,384.24,129.01
21:45:15,server_3,39.59,40.5,339.55,501.56,14.31
21:45:15,server_4,48.08,42.57,2347.43,2574.36,1727.15
21:45:15,server_10,6.49,95.63,6.62,8.21,109.83
21:45:15,server_6,86.4,27.7,869.8,547.59,13.98
21:45:15,server_7,77.45,43.95,16433.2,17449.49,72.57
21:45:15,server_8,39.92,57.53,390.15,439.76,61.46
21:45:15,server_5,47.34,50.28,524.58,566.91,0.0
21:45:20,server_11,38.26,60.2,465.17,577.08,80.25
21:45:20,server_19,44.02,56.99,505.74,596.95,32.99
21:45:20,server_18,24.96,28.5,298.2,190.59,59.83
21:45:20,server_17,99.6,8.24,1019.11,1003.43,40.65
21:45:20,server_16,29.24,36.76,274.01,362.48,74.34
21:45:20,server_15,41.59,50.88,466.43,318.6,70.87
21:45:20,server_14,25.85,24.24,373.67,535.37,3.87
21:45:20,server_13,74.84,39.54,16966.31,17344.86,116.5
21:45:20,server_12,50.02,47.3,473.73,480.34,128.73
21:45:20,server_20,29.88,96.78,276.56,222.63,75.64
21:45:20,server_10,22.01,29.34,13.01,12.61,9655.79
21:45:20,server_8,43.8,55.93,4699.61,5492.31,1328.1
21:45:20,server_7,91.86,99.87,919.0,570.87,49.83
21:45:20,server_6,85.29,84.28,880.67,1027.82,81.79
21:45:20,server_5,39.69,29.71,69.03,35.6,9651.13
21:45:20,server_4,91.95,18.94,913.98,1169.35,35.24
21:45:20,server_3,11.45,95.85,106.93,56.82,31.72
21:45:20,server_2,19.01,87.95,211.83,213.9,69.63
21:45:20,server_1,66.27,60.6,1980.15,2127.74,1714.69
21:45:20,server_9,93.25,86.72,948.23,756.9,64.05
21:45:25,server_12,32.7,20.79,137.17,205.47,4457.66
21:45:25,server_13,41.16,40.63,339.95,375.69,0.0
21:45:25,server_14,55.08,57.85,2769.86,2870.71,1233.58
21:45:25,server_15,62.31,46.56,3776.84,4075.05,1730.75
21:45:25,server_19,97.73,91.46,867.34,928.02,76.52
21:45:25,server_17,96.04,20.01,911.19,699.11,105.4
21:45:25,server_18,6.06,84.87,90.2,100.6,45.39
21:45:25,server_20,26.92,90.64,219.05,229.04,0.0
21:45:25,server_16,31.96,46.35,76.14,50.86,6309.07
21:45:25,server_11,47.79,54.93,450.68,253.69,34.72
21:45:25,server_10,57.1,79.7,595.44,506.84,125.54
21:45:25,server_8,68.09,66.39,3028.07,2758.76,1406.39
21:45:25,server_1,52.33,47.04,12275.83,11562.57,11.71
21:45:25,server_2,23.36,0.0,214.73,163.33,58.27
21:45:25,server_3,95.91,2.58,870.03,728.28,0.86
21:45:25,server_9,95.81,96.05,956.27,1433.21,0.0
21:45:25,server_5,72.2,50.11,19319.65,19763.3,156.5
21:45:25,server_6,57.88,42.48,1203.47,1423.6,1974.44
21:45:25,server_7,72.81,54.96,18827.83,17856.93,99.41
21:45:25,server_4,43.09,73.25,419.43,412.19,132.79
21:45:30,server_20,99.15,16.52,880.78,1130.26,25.87
21:45:30,server_19,42.97,67.98,1281.58,1054.48,1914.08
21:45:30,server_18,27.01,99.21,389.59,487.39,44.8
21:45:30,server_17,64.86,71.43,599.41,585.03,50.58
21:45:30,server_16,15.09,93.95,181.98,235.39,52.95
21:45:30,server_15,10.46,94.56,88.08,127.8,134.5
21:45:30,server_14,32.42,31.86,213.06,172.01,64.22
21:45:30,server_12,80.18,15.19,721.05,937.94,0.0
21:45:30,server_11,87.95,98.71,833.79,436.31,115.2
21:45:30,server_13,26.11,0.0,268.31,362.85,51.96
21:45:30,server_9,36.83,33.63,291.39,341.08,19.44
21:45:30,server_10,30.75,55.5,275.6,249.04,0.0
21:45:30,server_2,21.84,23.43,197.08,209.77,7717.89
21:45:30,server_3,34.5,47.57,59.61,79.96,8525.09
21:45:30,server_4,91.82,81.24,885.16,1089.6,104.16
21:45:30,server_1,57.75,42.05,3271.74,3030.48,1438.91
21:45:30,server_6,51.23,72.1,476.63,631.86,0.0
21:45:30,server_7,97.94,0.32,918.58,1020.71,10.99
21:45:30,server_8,86.27,88.35,885.55,966.72,66.47
21:45:30,server_5,25.01,86.99,341.27,260.16,34.64
21:45:35,server_12,75.83,40.39,8110.46,9077.98,98.2
21:45:35,server_20,41.76,39.37,443.62,259.58,0.99
21:45:35,server_19,52.69,57.58,549.76,602.8,65.99
21:45:35,server_18,99.45,16.55,991.6,902.43,11.67
21:45:35,server_17,63.48,67.84,664.58,419.75,48.46
21:45:35,server_16,20.31,83.9,152.38,128.17,80.27
21:45:35,server_15,49.86,57.01,2161.07,2310.45,1729.55
21:45:35,server_14,42.97,29.18,89.07,50.09,4270.64
21:45:35,server_13,38.35,32.64,409.85,527.62,0.0
21:45:35,server_11,73.18,44.42,7780.14,8979.26,97.02
21:45:35,server_3,82.99,11.67,804.4,1115.07,101.23
21:45:35,server_9,94.65,91.28,936.84,756.45,113.45
21:45:35,server_10,91.45,92.04,973.85,521.56,45.28
21:45:35,server_2,49.61,59.96,576.67,778.07,81.44
21:45:35,server_4,53.88,37.97,609.61,399.68,0.02
21:45:35,server_1,22.59,29.5,247.21,191.63,46.57
21:45:35,server_6,54.78,85.74,569.2,608.46,22.35
