ts,server_id,disk_io
21:58:10,server_8,49.11
21:58:10,server_5,8918.05
21:58:15,server_13,89.98
21:58:15,server_20,27.6
21:58:15,server_19,12.64
21:58:15,server_18,9855.65
21:58:15,server_17,143.69
21:58:15,server_16,48.99
21:58:15,server_15,736.92
21:58:15,server_14,57.5
21:58:15,server_12,5850.76
21:58:15,server_11,108.0
21:58:15,server_1,40.55
21:58:15,server_9,13.55
21:58:15,server_8,80.49
21:58:15,server_7,51.95
21:58:15,server_6,63.63
21:58:15,server_5,58.14
21:58:15,server_4,56.41
21:58:15,server_3,62.41
21:58:15,server_2,61.46
21:58:15,server_10,29.36
21:58:20,server_13,160.34
21:58:20,server_14,22.52
21:58:20,server_15,69.11
21:58:20,server_16,84.54
21:58:20,server_12,67.41
21:58:20,server_18,77.96
21:58:20,server_19,3726.14
21:58:20,server_20,76.93
21:58:20,server_17,104.38
21:58:20,server_11,6.44
21:58:20,server_1,108.8
21:58:20,server_9,6380.32
21:58:20,server_8,148.33
21:58:20,server_7,37.4
21:58:20,server_6,0.46
21:58:20,server_5,57.82
21:58:20,server_4,0.0
21:58:20,server_3,179.12
21:58:20,server_2,5856.27
21:58:20,server_10,1840.35
21:58:25,server_13,78.24
21:58:25,server_14,89.73
21:58:25,server_15,100.54
21:58:25,server_16,71.83
21:58:25,server_20,98.74
21:58:25,server_18,27.61
21:58:25,server_19,88.63
21:58:25,server_12,0.0
21:58:25,server_17,93.93
21:58:25,server_11,8645.89
21:58:25,server_1,41.75
21:58:25,server_9,1258.01
21:58:25,server_2,118.31
21:58:25,server_3,79.34
21:58:25,server_4,41.88
21:58:25,server_10,117.56
21:58:25,server_6,116.41
21:58:25,server_7,0.0
21:58:25,server_8,52.75
21:58:25,server_5,77.33
21:58:30,server_12,9461.66
21:58:30,server_19,91.3
21:58:30,server_18,944.2
21:58:30,server_17,23.49
21:58:30,server_16,77.14
21:58:30,server_15,185.74
21:58:30,server_14,126.03
21:58:30,server_13,149.85
21:58:30,server_20,39.46
21:58:30,server_11,73.74
21:58:30,server_9,0.0
21:58:30,server_8,1908.17
21:58:30,server_7,131.8
21:58:30,server_6,42.28
21:58:30,server_5,114.62
21:58:30,server_4,16.6
21:58:30,server_3,170.17
21:58:30,server_2,0.29
21:58:30,server_1,64.39
21:58:30,server_10,64.51
21:58:35,server_13,6162.36
21:58:35,server_14,199.13
21:58:35,server_15,1521.11
21:58:35,server_16,90.82
21:58:35,server_12,65.41
21:58:35,server_18,724.87
21:58:35,server_19,142.46
21:58:35,server_20,196.83
21:58:35,server_17,93.22
21:58:35,server_11,97.67
21:58:35,server_1,90.32
21:58:35,server_9,175.22
21:58:35,server_2,67.44
21:58:35,server_3,70.39
21:58:35,server_4,0.0
21:58:35,server_10,49.67
21:58:35,server_6,0.0
21:58:35,server_7,85.05
21:58:35,server_8,3.71
21:58:35,server_5,108.61
21:58:40,server_20,0.0
21:58:40,server_19,0.0
21:58:40,server_18,44.73
21:58:40,server_17,8658.3
21:58:40,server_16,47.55
21:58:40,server_15,9871.98
21:58:40,server_14,8928.01
21:58:40,server_12,174.47
21:58:40,server_11,1832.83
21:58:40,server_13,0.0
21:58:40,server_9,117.19
21:58:40,server_10,99.94
21:58:40,server_2,1600.26
21:58:40,server_3,58.63
21:58:40,server_4,77.56
21:58:40,server_1,72.24
21:58:40,server_6,0.0
21:58:40,server_7,142.44
21:58:40,server_8,75.37
21:58:40,server_5,52.91
21:58:45,server_12,4273.23
21:58:45,server_20,7614.66
21:58:45,server_19,108.19
21:58:45,server_18,81.33
21:58:45,server_17,176.21
21:58:45,server_16,80.41
21:58:45,server_15,177.17
21:58:45,server_14,70.4
21:58:45,server_13,9769.55
21:58:45,server_11,124.46
21:58:45,server_3,37.54
21:58:45,server_9,41.72
21:58:45,server_8,88.71
21:58:45,server_7,35.29
21:58:45,server_6,1761.23
21:58:45,server_5,7154.51
21:58:45,server_4,50.46
21:58:45,server_2,0.0
21:58:45,server_1,1476.08
21:58:45,server_10,0.0
21:58:50,server_13,6535.47
21:58:50,server_14,4235.52
21:58:50,server_15,91.48
21:58:50,server_16,98.33
21:58:50,server_20,649.84
21:58:50,server_18,2.76
21:58:50,server_19,87.02
21:58:50,server_12,3821.94
21:58:50,server_17,188.36
21:58:50,server_11,192.51
21:58:50,server_3,3.51
21:58:50,server_9,0.0
21:58:50,server_1,871.24
21:58:50,server_2,43.98
21:58:50,server_4,0.0
21:58:50,server_10,52.47
21:58:50,server_6,58.17
21:58:50,server_7,60.43
21:58:50,server_8,7554.03
21:58:50,server_5,51.66
21:58:55,server_20,17.25
21:58:55,server_11,57.77
21:58:55,server_18,85.23
21:58:55,server_17,76.93
21:58:55,server_16,1336.2
21:58:55,server_15,59.99
21:58:55,server_14,62.15
21:58:55,server_13,173.02
21:58:55,server_12,24.51
21:58:55,server_19,102.59
21:58:55,server_10,1492.54
21:58:55,server_8,59.23
21:58:55,server_7,6.1
21:58:55,server_6,3861.58
21:58:55,server_5,116.41
21:58:55,server_4,8829.52
21:58:55,server_3,135.85
21:58:55,server_2,118.45
21:58:55,server_1,0.0
21:58:55,server_9,62.36
21:59:00,server_13,824.16
21:59:00,server_14,0.0
21:59:00,server_15,47.39
21:59:00,server_12,4407.31
21:59:00,server_17,0.0
21:59:00,server_18,126.85
21:59:00,server_19,97.31
21:59:00,server_16,0.89
21:59:00,server_11,5205.24
21:59:00,server_20,1562.51
21:59:00,server_9,1923.31
21:59:00,server_1,14.31
21:59:00,server_2,20.4
21:59:00,server_3,120.24
21:59:00,server_4,5894.72
21:59:00,server_10,4203.13
21:59:00,server_6,95.15
21:59:00,server_7,192.63
21:59:00,server_8,83.34
21:59:00,server_5,46.97
21:59:05,server_12,72.38
21:59:05,server_20,102.02
21:59:05,server_19,0.0
21:59:05,server_18,1437.5
21:59:05,server_17,0.0
21:59:05,server_16,82.69
21:59:05,server_15,117.24
21:59:05,server_14,46.47
21:59:05,server_13,0.0
21:59:05,server_11,1684.03
21:59:05,server_3,0.0
21:59:05,server_9,57.68
21:59:05,server_8,36.45
21:59:05,server_7,117.34
21:59:05,server_6,24.32
21:59:05,server_5,127.7
21:59:05,server_4,8.28
21:59:05,server_10,0.0
21:59:05,server_2,38.73
21:59:05,server_1,0.0
21:59:10,server_13,1073.66
21:59:10,server_14,48.98
21:59:10,server_15,193.09
21:59:10,server_16,1079.92
21:59:10,server_20,0.0
21:59:10,server_18,70.28
21:59:10,server_19,7176.11
21:59:10,server_12,72.37
21:59:10,server_17,56.84
21:59:10,server_11,130.31
21:59:10,server_10,1885.77
21:59:10,server_9,98.38
21:59:10,server_2,550.72
21:59:10,server_3,49.97
21:59:10,server_4,0.0
21:59:10,server_1,42.75
21:59:10,server_6,3429.98
21:59:10,server_7,33.69
21:59:10,server_8,540.47
21:59:10,server_5,626.27
21:59:15,server_12,638.84
21:59:15,server_19,108.56
21:59:15,server_18,0.0
21:59:15,server_17,67.53
21:59:15,server_16,84.98
21:59:15,server_15,57.89
21:59:15,server_14,44.42
21:59:15,server_13,74.89
21:59:15,server_11,59.09
21:59:15,server_20,66.71
21:59:15,server_9,88.41
21:59:15,server_1,1.5
21:59:15,server_2,52.13
21:59:15,server_3,0.0
21:59:15,server_4,3397.98
21:59:15,server_10,130.94
21:59:15,server_6,0.0
21:59:15,server_7,10.58
21:59:15,server_8,10.73
21:59:15,server_5,0.0
21:59:20,server_19,12.94
21:59:20,server_18,92.33
21:59:20,server_17,135.97
21:59:20,server_16,122.93
21:59:20,server_15,18.02
21:59:20,server_14,104.55
21:59:20,server_13,22.99
21:59:20,server_12,87.46
21:59:20,server_11,54.49
21:59:20,server_20,9754.61
21:59:20,server_9,8961.46
21:59:20,server_1,16.99
21:59:20,server_2,1383.42
21:59:20,server_3,580.88
21:59:20,server_4,0.0
21:59:20,server_10,143.49
21:59:20,server_6,96.99
21:59:20,server_7,1809.38
21:59:20,server_8,0.0
21:59:20,server_5,99.53
21:59:25,server_11,70.51
21:59:25,server_19,1307.25
21:59:25,server_18,1568.17
21:59:25,server_17,0.0
21:59:25,server_16,48.57
21:59:25,server_15,21.24
21:59:25,server_14,74.27
21:59:25,server_13,92.0
21:59:25,server_12,0.0
21:59:25,server_20,0.0
21:59:25,server_10,155.17
21:59:25,server_8,61.04
21:59:25,server_9,60.56
21:59:25,server_1,1342.28
21:59:25,server_2,46.53
21:59:25,server_3,4306.83
21:59:25,server_5,1.72
21:59:25,server_6,36.34
21:59:25,server_7,105.23
21:59:25,server_4,100.46
21:59:30,server_20,101.68
21:59:30,server_19,122.59
21:59:30,server_18,33.09
21:59:30,server_17,105.21
21:59:30,server_16,112.8
21:59:30,server_15,962.21
21:59:30,server_14,65.05
21:59:30,server_13,86.93
21:59:30,server_12,0.0
21:59:30,server_11,54.3
21:59:30,server_9,53.47
21:59:30,server_1,153.96
21:59:30,server_2,116.85
21:59:30,server_3,187.98
21:59:30,server_4,0.0
21:59:30,server_10,73.3
21:59:30,server_6,1011.85
21:59:30,server_7,0.0
21:59:30,server_8,68.36
21:59:30,server_5,184.9
21:59:35,server_12,134.91
21:59:35,server_20,0.0
21:59:35,server_19,87.14
21:59:35,server_18,94.37
21:59:35,server_17,147.37
21:59:35,server_16,3070.6
21:59:35,server_15,93.79
21:59:35,server_14,5.13
21:59:35,server_13,60.84
21:59:35,server_11,64.72
21:59:35,server_10,70.32
21:59:35,server_9,31.71
21:59:35,server_2,0.0
21:59:35,server_3,812.1
21:59:35,server_4,58.54
21:59:35,server_1,3595.92
21:59:35,server_6,19.82
21:59:35,server_7,0.0
21:59:35,server_8,90.54
21:59:35,server_5,100.37
21:59:40,server_12,110.15
21:59:40,server_19,6968.16
21:59:40,server_18,137.52
21:59:40,server_17,77.32
21:59:40,server_16,33.49
21:59:40,server_15,123.64
21:59:40,server_14,112.91
21:59:40,server_13,87.23
21:59:40,server_11,79.34
21:59:40,server_20,6010.59
21:59:40,server_9,1871.02
21:59:40,server_1,34.79
21:59:40,server_2,40.85
21:59:40,server_3,0.0
21:59:40,server_4,0.0
21:59:40,server_10,75.63
21:59:40,server_6,68.64
21:59:40,server_7,599.11
21:59:40,server_8,7596.56
21:59:40,server_5,4515.69
21:59:45,server_12,107.84
21:59:45,server_19,0.0
21:59:45,server_18,8133.22
21:59:45,server_17,146.57
21:59:45,server_16,122.02
21:59:45,server_15,8591.35
21:59:45,server_14,66.79
21:59:45,server_13,78.89
21:59:45,server_11,26.47
21:59:45,server_20,105.26
21:59:45,server_9,27.45
21:59:45,server_1,5825.55
21:59:45,server_2,30.99
21:59:45,server_3,71.91
21:59:45,server_4,9347.88
21:59:45,server_10,573.14
21:59:45,server_6,6828.31
21:59:45,server_7,0.0
21:59:45,server_8,116.98
21:59:45,server_5,39.91
21:59:50,server_11,104.79
21:59:50,server_19,26.2
21:59:50,server_18,6.81
21:59:50,server_17,1055.16
21:59:50,server_16,72.79
21:59:50,server_15,540.77
21:59:50,server_14,13.22
21:59:50,server_13,2.32
21:59:50,server_12,189.44
21:59:50,server_20,110.66
21:59:50,server_10,21.31
21:59:50,server_8,187.08
21:59:50,server_7,1446.39
21:59:50,server_6,134.48
21:59:50,server_5,123.4
21:59:50,server_4,6378.04
21:59:50,server_3,61.76
21:59:50,server_2,90.12
21:59:50,server_1,75.93
21:59:50,server_9,1206.63
21:59:55,server_13,0.0
21:59:55,server_14,52.57
21:59:55,server_15,0.0
21:59:55,server_12,86.15
21:59:55,server_17,30.64
21:59:55,server_18,78.2
21:59:55,server_19,82.72
21:59:55,server_16,36.97
21:59:55,server_11,99.07
21:59:55,server_20,1688.97
21:59:55,server_9,104.37
21:59:55,server_1,0.0
21:59:55,server_2,91.01
21:59:55,server_3,0.0
21:59:55,server_4,8321.85
21:59:55,server_10,36.66
21:59:55,server_6,184.22
21:59:55,server_7,70.64
21:59:55,server_8,93.22
21:59:55,server_5,0.0
22:00:00,server_19,0.0
22:00:00,server_18,5153.93
22:00:00,server_17,5131.33
22:00:00,server_16,4760.06
22:00:00,server_15,1545.97
22:00:00,server_14,61.36
22:00:00,server_13,511.1
22:00:00,server_12,42.41
22:00:00,server_11,53.98
22:00:00,server_20,181.57
22:00:00,server_9,890.07
22:00:00,server_1,1252.06
22:00:00,server_2,0.0
22:00:00,server_3,41.45
22:00:00,server_4,3194.53
22:00:00,server_10,46.75
22:00:00,server_6,69.53
22:00:00,server_7,33.37
22:00:00,server_8,0.0
22:00:00,server_5,9.11
22:00:05,server_11,19.3
22:00:05,server_19,27.53
22:00:05,server_18,9053.96
22:00:05,server_17,45.72
22:00:05,server_16,7685.8
22:00:05,server_15,0.0
22:00:05,server_14,84.57
22:00:05,server_13,3415.19
22:00:05,server_12,96.5
22:00:05,server_20,1395.69
22:00:05,server_10,75.75
22:00:05,server_8,0.0
22:00:05,server_9,39.1
22:00:05,server_1,111.75
22:00:05,server_2,135.33
22:00:05,server_3,111.17
22:00:05,server_5,68.39
22:00:05,server_6,0.0
22:00:05,server_7,10.81
22:00:05,server_4,76.92
22:00:10,server_20,5648.32
22:00:10,server_11,52.71
22:00:10,server_18,169.95
22:00:10,server_17,35.67
22:00:10,server_16,25.77
22:00:10,server_15,161.92
22:00:10,server_14,9146.46
22:00:10,server_13,9337.74
22:00:10,server_12,86.69
22:00:10,server_19,45.51
22:00:10,server_10,4055.22
22:00:10,server_8,108.39
22:00:10,server_1,0.0
22:00:10,server_2,906.67
22:00:10,server_3,35.78
22:00:10,server_9,11.69
22:00:10,server_5,8497.74
22:00:10,server_6,28.55
22:00:10,server_7,9884.18
22:00:10,server_4,97.17
22:00:15,server_13,80.68
22:00:15,server_20,55.73
22:00:15,server_19,0.0
22:00:15,server_18,34.71
22:00:15,server_17,4109.32
22:00:15,server_16,26.13
22:00:15,server_15,68.03
22:00:15,server_14,166.31
22:00:15,server_12,1153.06
22:00:15,server_11,55.17
22:00:15,server_1,92.17
22:00:15,server_9,4.08
22:00:15,server_8,0.0
22:00:15,server_7,9598.23
22:00:15,server_6,49.84
22:00:15,server_5,665.91
22:00:15,server_4,44.51
22:00:15,server_3,47.09
22:00:15,server_2,91.89
22:00:15,server_10,121.26
22:00:20,server_13,118.74
22:00:20,server_14,0.0
22:00:20,server_15,3344.69
22:00:20,server_16,108.36
22:00:20,server_12,72.86
22:00:20,server_18,96.11
22:00:20,server_19,27.43
22:00:20,server_20,0.0
22:00:20,server_17,1341.97
22:00:20,server_11,25.09
22:00:20,server_1,116.23
22:00:20,server_9,0.0
22:00:20,server_8,0.0
22:00:20,server_7,45.84
22:00:20,server_6,28.06
22:00:20,server_5,593.46
22:00:20,server_4,115.22
22:00:20,server_3,24.89
22:00:20,server_2,73.74
22:00:20,server_10,11.61
22:00:25,server_13,104.39
22:00:25,server_14,49.65
22:00:25,server_15,1782.66
22:00:25,server_16,1150.62
22:00:25,server_20,33.24
22:00:25,server_18,55.41
22:00:25,server_19,3347.67
22:00:25,server_12,5855.07
22:00:25,server_17,0.0
22:00:25,server_11,170.63
22:00:25,server_10,1955.62
22:00:25,server_9,0.0
22:00:25,server_2,25.38
22:00:25,server_3,54.57
22:00:25,server_4,8.43
22:00:25,server_1,54.72
22:00:25,server_6,22.45
22:00:25,server_7,77.0
22:00:25,server_8,9372.5
22:00:25,server_5,9398.29
22:00:30,server_12,166.04
22:00:30,server_19,100.34
22:00:30,server_18,123.33
22:00:30,server_17,62.54
22:00:30,server_16,85.56
22:00:30,server_15,39.42
22:00:30,server_14,113.93
22:00:30,server_13,61.38
22:00:30,server_11,4826.23
22:00:30,server_20,1611.22
22:00:30,server_9,56.5
22:00:30,server_1,6183.57
22:00:30,server_2,9824.74
22:00:30,server_3,0.0
22:00:30,server_4,79.6
22:00:30,server_10,68.4
22:00:30,server_6,54.81
22:00:30,server_7,128.31
22:00:30,server_8,4.51
22:00:30,server_5,143.12
22:00:35,server_11,29.68
22:00:35,server_19,163.77
22:00:35,server_18,18.59
22:00:35,server_17,84.84
22:00:35,server_16,0.0
22:00:35,server_15,105.03
22:00:35,server_14,0.0
22:00:35,server_13,50.98
22:00:35,server_12,0.0
22:00:35,server_20,73.31
22:00:35,server_10,133.1
22:00:35,server_8,7220.24
22:00:35,server_7,0.0
22:00:35,server_6,60.73
22:00:35,server_5,0.0
22:00:35,server_4,30.1
22:00:35,server_3,79.07
22:00:35,server_2,50.81
22:00:35,server_1,156.98
22:00:35,server_9,182.13
22:00:40,server_14,62.64
22:00:40,server_15,1772.1
22:00:40,server_16,25.87
22:00:40,server_13,85.41
22:00:40,server_18,7701.82
22:00:40,server_19,131.23
22:00:40,server_20,166.72
22:00:40,server_17,0.57
22:00:40,server_12,101.02
22:00:40,server_11,60.26
22:00:40,server_1,506.68
22:00:40,server_9,64.98
22:00:40,server_8,24.93
22:00:40,server_7,13.42
22:00:40,server_6,52.88
22:00:40,server_5,74.38
22:00:40,server_4,797.03
22:00:40,server_3,6191.85
22:00:40,server_2,9436.87
22:00:40,server_10,7552.83
22:00:45,server_13,0.0
22:00:45,server_14,1993.43
22:00:45,server_15,0.0
22:00:45,server_20,6708.36
22:00:45,server_18,1949.23
22:00:45,server_19,79.57
22:00:45,server_12,65.33
22:00:45,server_16,82.38
22:00:45,server_11,736.6
22:00:45,server_17,147.47
22:00:45,server_9,122.18
22:00:45,server_10,0.0
22:00:45,server_2,61.86
22:00:45,server_3,153.8
22:00:45,server_4,81.17
22:00:45,server_1,0.0
22:00:45,server_6,31.88
22:00:45,server_7,64.14
22:00:45,server_8,99.14
22:00:45,server_5,44.29
22:00:50,server_20,39.62
22:00:50,server_12,188.22
22:00:50,server_19,47.98
22:00:50,server_18,13.42
22:00:50,server_17,194.08
22:00:50,server_16,59.25
22:00:50,server_15,0.0
22:00:50,server_14,120.41
22:00:50,server_13,33.25
22:00:50,server_11,0.0
22:00:50,server_7,88.53
22:00:50,server_9,183.01
22:00:50,server_8,65.03
22:00:50,server_6,63.96
22:00:50,server_5,82.43
22:00:50,server_4,0.0
22:00:50,server_3,136.35
22:00:50,server_2,46.96
22:00:50,server_1,32.88
22:00:50,server_10,98.09
22:00:55,server_15,94.0
22:00:55,server_13,58.64
22:00:55,server_14,9049.15
22:00:55,server_16,46.85
22:00:55,server_12,0.0
22:00:55,server_18,17.78
22:00:55,server_19,0.0
22:00:55,server_20,122.65
22:00:55,server_17,8.33
22:00:55,server_11,3260.36
22:00:55,server_1,16.31
22:00:55,server_9,100.71
22:00:55,server_2,86.66
22:00:55,server_3,0.0
22:00:55,server_4,979.95
22:00:55,server_10,563.21
22:00:55,server_6,1.47
22:00:55,server_7,0.0
22:00:55,server_8,85.45
22:00:55,server_5,64.87
22:01:00,server_13,47.22
22:01:00,server_20,6693.85
22:01:00,server_19,116.35
22:01:00,server_18,47.18
22:01:00,server_17,80.83
22:01:00,server_16,4848.45
22:01:00,server_15,7336.11
22:01:00,server_14,29.66
22:01:00,server_12,96.51
22:01:00,server_11,78.99
22:01:00,server_1,73.25
22:01:00,server_9,3826.14
22:01:00,server_8,107.52
22:01:00,server_7,4983.48
22:01:00,server_6,183.57
22:01:00,server_5,58.9
22:01:00,server_4,47.92
22:01:00,server_3,1708.43
22:01:00,server_2,69.96
22:01:00,server_10,33.98
22:01:05,server_13,67.65
22:01:05,server_14,15.14
22:01:05,server_15,0.0
22:01:05,server_16,132.07
22:01:05,server_12,103.05
22:01:05,server_18,71.98
22:01:05,server_19,87.63
22:01:05,server_20,7.29
22:01:05,server_17,48.25
22:01:05,server_11,55.37
22:01:05,server_1,11.98
22:01:05,server_9,37.1
22:01:05,server_8,39.03
22:01:05,server_7,22.99
22:01:05,server_6,190.18
22:01:05,server_5,570.5
22:01:05,server_4,172.18
22:01:05,server_3,202.14
22:01:05,server_2,27.73
22:01:05,server_10,11.96
22:01:10,server_13,118.02
22:01:10,server_14,180.12
22:01:10,server_15,8055.01
22:01:10,server_16,167.92
22:01:10,server_20,95.12
22:01:10,server_18,68.69
22:01:10,server_19,38.63
22:01:10,server_12,50.52
22:01:10,server_17,80.23
22:01:10,server_11,38.22
22:01:10,server_1,0.0
22:01:10,server_9,67.83
22:01:10,server_2,10.02
22:01:10,server_3,48.91
22:01:10,server_4,1904.02
22:01:10,server_10,102.23
22:01:10,server_6,4802.68
22:01:10,server_7,705.84
22:01:10,server_8,52.19
22:01:10,server_5,111.67
22:01:15,server_12,8671.8
22:01:15,server_19,85.56
22:01:15,server_18,99.94
22:01:15,server_17,42.18
22:01:15,server_16,0.0
22:01:15,server_15,58.09
22:01:15,server_14,112.18
22:01:15,server_13,10.99
22:01:15,server_20,777.03
22:01:15,server_11,28.92
22:01:15,server_9,0.0
22:01:15,server_8,11.73
22:01:15,server_7,18.7
22:01:15,server_6,38.88
22:01:15,server_5,1684.39
22:01:15,server_4,1361.45
22:01:15,server_3,1693.24
22:01:15,server_2,6.87
22:01:15,server_1,179.94
22:01:15,server_10,3417.98
22:01:20,server_13,5966.05
22:01:20,server_14,0.0
22:01:20,server_15,119.65
22:01:20,server_16,62.06
22:01:20,server_12,47.68
22:01:20,server_18,0.0
22:01:20,server_19,5175.52
22:01:20,server_20,141.87
22:01:20,server_17,0.93
22:01:20,server_11,9.14
22:01:20,server_10,0.0
22:01:20,server_9,0.0
22:01:20,server_8,110.15
22:01:20,server_7,0.0
22:01:20,server_6,73.07
22:01:20,server_5,16.99
22:01:20,server_4,88.7
22:01:20,server_3,73.39
22:01:20,server_2,28.86
22:01:20,server_1,63.62
22:01:25,server_13,35.33
22:01:25,server_14,57.55
22:01:25,server_15,7719.85
22:01:25,server_16,132.86
22:01:25,server_20,0.0
22:01:25,server_18,62.43
22:01:25,server_19,36.02
22:01:25,server_12,15.48
22:01:25,server_17,62.02
22:01:25,server_11,141.48
22:01:25,server_10,24.14
22:01:25,server_9,122.44
22:01:25,server_2,0.0
22:01:25,server_3,15.72
22:01:25,server_4,885.47
22:01:25,server_1,49.43
22:01:25,server_6,17.87
22:01:25,server_7,1119.49
22:01:25,server_8,39.91
22:01:25,server_5,1961.01
22:01:30,server_12,0.0
22:01:30,server_19,30.97
22:01:30,server_18,8.75
22:01:30,server_17,159.85
22:01:30,server_16,0.0
22:01:30,server_15,143.56
22:01:30,server_14,96.58
22:01:30,server_13,0.0
22:01:30,server_11,85.34
22:01:30,server_20,100.47
22:01:30,server_9,90.71
22:01:30,server_1,1574.06
22:01:30,server_2,28.61
22:01:30,server_3,1.0
22:01:30,server_4,18.6
22:01:30,server_10,153.05
22:01:30,server_6,0.0
22:01:30,server_7,4590.37
22:01:30,server_8,82.07
22:01:30,server_5,23.39
22:01:35,server_12,8786.21
22:01:35,server_19,40.91
22:01:35,server_18,75.12
22:01:35,server_17,25.07
22:01:35,server_16,37.55
22:01:35,server_15,1325.82
22:01:35,server_14,24.54
22:01:35,server_13,0.0
22:01:35,server_11,103.6
22:01:35,server_20,92.07
22:01:35,server_9,58.95
22:01:35,server_1,59.47
22:01:35,server_2,104.82
22:01:35,server_3,0.0
22:01:35,server_4,98.82
22:01:35,server_10,587.72
22:01:35,server_6,823.99
22:01:35,server_7,77.53
22:01:35,server_8,0.0
22:01:35,server_5,8808.32
22:01:40,server_11,101.25
22:01:40,server_19,53.86
22:01:40,server_18,61.06
22:01:40,server_17,43.68
22:01:40,server_16,1681.22
22:01:40,server_15,92.27
22:01:40,server_14,36.79
22:01:40,server_13,145.5
22:01:40,server_12,5.89
22:01:40,server_20,85.21
22:01:40,server_10,63.15
22:01:40,server_8,92.75
22:01:40,server_7,113.5
22:01:40,server_6,59.23
22:01:40,server_5,56.71
22:01:40,server_4,33.56
22:01:40,server_3,0.0
22:01:40,server_2,9.41
22:01:40,server_1,71.33
22:01:40,server_9,77.57
22:01:45,server_13,97.9
22:01:45,server_14,72.73
22:01:45,server_15,103.09
22:01:45,server_12,1.14
22:01:45,server_17,742.21
22:01:45,server_18,125.15
22:01:45,server_19,83.32
22:01:45,server_16,0.0
22:01:45,server_11,17.92
22:01:45,server_20,52.59
22:01:45,server_9,1661.94
22:01:45,server_1,49.4
22:01:45,server_2,23.79
22:01:45,server_3,53.39
22:01:45,server_4,105.85
22:01:45,server_10,74.06
22:01:45,server_6,51.72
22:01:45,server_7,0.0
22:01:45,server_8,0.0
22:01:45,server_5,61.58
22:01:50,server_19,1115.81
22:01:50,server_18,190.56
22:01:50,server_17,26.54
22:01:50,server_16,6262.75
22:01:50,server_15,82.37
22:01:50,server_14,116.73
22:01:50,server_13,91.42
22:01:50,server_12,119.67
22:01:50,server_11,4707.92
22:01:50,server_20,96.18
22:01:50,server_9,6775.98
22:01:50,server_1,86.44
22:01:50,server_2,143.38
22:01:50,server_3,0.0
22:01:50,server_4,41.63
22:01:50,server_10,33.01
22:01:50,server_6,44.47
22:01:50,server_7,99.74
22:01:50,server_8,137.34
22:01:50,server_5,1189.95
22:01:55,server_11,76.19
22:01:55,server_19,89.14
22:01:55,server_18,95.6
22:01:55,server_17,51.28
22:01:55,server_16,0.0
22:01:55,server_15,26.74
22:01:55,server_14,50.97
22:01:55,server_13,59.33
22:01:55,server_12,1995.39
22:01:55,server_20,0.0
22:01:55,server_10,53.12
22:01:55,server_8,0.0
22:01:55,server_9,0.0
22:01:55,server_1,81.9
22:01:55,server_2,40.49
22:01:55,server_3,56.96
22:01:55,server_5,121.7
22:01:55,server_6,10.89
22:01:55,server_7,687.73
22:01:55,server_4,1552.18
22:02:00,server_20,12.95
22:02:00,server_11,27.53
22:02:00,server_18,115.34
22:02:00,server_17,3719.96
22:02:00,server_16,66.88
22:02:00,server_15,108.23
22:02:00,server_14,3.39
22:02:00,server_13,37.28
22:02:00,server_12,106.47
22:02:00,server_19,77.86
22:02:00,server_10,77.62
22:02:00,server_8,84.34
22:02:00,server_1,7.53
22:02:00,server_2,50.78
22:02:00,server_3,88.07
22:02:00,server_9,9404.29
22:02:00,server_5,16.14
22:02:00,server_6,0.0
22:02:00,server_7,80.2
22:02:00,server_4,9.23
22:02:05,server_12,35.96
22:02:05,server_19,1956.05
22:02:05,server_18,204.91
22:02:05,server_17,110.67
22:02:05,server_16,7145.97
22:02:05,server_15,120.38
22:02:05,server_14,71.1
22:02:05,server_13,44.83
22:02:05,server_11,91.26
22:02:05,server_20,26.22
22:02:05,server_9,6.03
22:02:05,server_1,0.0
22:02:05,server_2,137.44
22:02:05,server_3,52.85
22:02:05,server_4,15.14
22:02:05,server_10,34.63
22:02:05,server_6,111.4
22:02:05,server_7,15.23
22:02:05,server_8,0.0
22:02:05,server_5,122.04
22:02:10,server_11,0.0
22:02:10,server_19,9694.96
22:02:10,server_18,148.53
22:02:10,server_17,67.38
22:02:10,server_16,56.93
22:02:10,server_15,94.66
22:02:10,server_14,82.43
22:02:10,server_13,5.07
22:02:10,server_12,93.38
22:02:10,server_20,551.26
22:02:10,server_10,70.06
22:02:10,server_8,15.83
22:02:10,server_7,27.29
22:02:10,server_6,118.79
22:02:10,server_5,97.02
22:02:10,server_4,15.28
22:02:10,server_3,5146.18
22:02:10,server_2,94.68
22:02:10,server_1,1491.34
22:02:10,server_9,89.98
22:02:15,server_13,56.35
22:02:15,server_14,123.54
22:02:15,server_15,107.98
22:02:15,server_12,11.22
22:02:15,server_17,32.71
22:02:15,server_18,65.81
22:02:15,server_19,81.45
22:02:15,server_16,65.8
22:02:15,server_11,149.31
22:02:15,server_20,71.32
22:02:15,server_9,58.42
22:02:15,server_1,0.0
22:02:15,server_2,68.18
22:02:15,server_3,0.0
22:02:15,server_4,88.98
22:02:15,server_10,109.86
22:02:15,server_6,33.47
22:02:15,server_7,1924.56
22:02:15,server_8,1781.06
22:02:15,server_5,0.0
22:02:20,server_12,0.0
22:02:20,server_20,59.3
22:02:20,server_19,82.12
22:02:20,server_18,103.35
22:02:20,server_17,37.23
